"version","match_id","leagueid","start_date_time","duration","cluster","replay_salt","radiant_win","pre_game_duration","match_seq_num","tower_status_radiant","tower_status_dire","barracks_status_radiant","barracks_status_dire","first_blood_time","lobby_type","human_players","game_mode","flags","engine","radiant_score","dire_score","radiant_team_id","radiant_logo","radiant_team_complete","dire_team_id","dire_logo","dire_team_complete","radiant_captain","dire_captain","patch","region","throw","loss","comeback","stomp","replay_url","series_id","series_type"
21.0,7897931860,17012,"2024-08-15 12:40:41",2688,271,1423277074.0,True,90,6645493649,"'0000011000100100'","'0000011110000000'","'00011111'","'00110010'",43,1,10,2,5,1,36,22,9360651.0,2.5237780983244155e+18,1.0,2586976.0,8.62855679982709e+17,0.0,104334048.0,346412363.0,56,3.0,5535.0,6057.0,"","","http://replay271.valve.net/570/7897931860_1423277074.dem.bz2",898255.0,1.0
21.0,7897945957,16059,"2024-08-15 12:45:56",1879,273,533743746.0,False,90,6645476714,"'0000011000000110'","'0000011110110110'","'00110011'","'00111111'",69,1,10,2,5,1,34,39,9425656.0,2.497885570409092e+18,1.0,8629014.0,2.0362241225902515e+18,1.0,1621422877.0,948659765.0,56,3.0,"","",5152.0,4345.0,"http://replay273.valve.net/570/7897945957_533743746.dem.bz2",898259.0,1.0
21.0,7897965669,17011,"2024-08-15 13:02:59",2976,185,1399355576.0,True,90,6645526342,"'0000000000000100'","'0000000100000100'","'00000011'","'00111111'",107,1,10,2,1,1,38,43,9247798.0,2.4697409345556777e+18,0.0,9373270.0,2.421319307290272e+18,1.0,196041577.0,152455523.0,56,8.0,10234.0,11.0,"","","http://replay185.valve.net/570/7897965669_1399355576.dem.bz2",898265.0,1.0
21.0,7898015514,15901,"2024-08-15 13:30:19",1999,182,1687881527.0,True,90,6645539785,"'0000011110110111'","'0000011000000000'","'00111111'","'00000000'",21,1,10,2,5,1,43,19,9505605.0,2.399941883251678e+18,0.0,9270745.0,2.3075945391993805e+18,0.0,1029972951.0,131774502.0,56,8.0,0.0,14551.0,"","","http://replay182.valve.net/570/7898015514_1687881527.dem.bz2",898254.0,1.0
21.0,7898019234,16059,"2024-08-15 13:32:47",1623,274,1025494449.0,False,90,6645527873,"'0000000100000110'","'0000011110110100'","'00110011'","'00111111'",58,1,10,2,5,1,20,35,2443375.0,2.2895853333669847e+18,1.0,8629318.0,2.50801811205341e+18,1.0,80599925.0,1049956230.0,56,3.0,"","",856.0,18850.0,"http://replay274.valve.net/570/7898019234_1025494449.dem.bz2",898271.0,1.0
21.0,7898051696,17012,"2024-08-15 13:52:52",2512,273,606168245.0,False,90,6645591312,"'0000000100100000'","'0000011100100110'","'00111100'","'00111111'",75,1,10,2,1,1,20,27,2586976.0,8.62855679982709e+17,0.0,9360651.0,2.5237780983244155e+18,1.0,346412363.0,104334048.0,56,3.0,"","",3106.0,20285.0,"http://replay273.valve.net/570/7898051696_606168245.dem.bz2",898255.0,1.0
21.0,7898083534,16059,"2024-08-15 14:11:44",1594,271,1551600300.0,True,90,6645577835,"'0000011110110110'","'0000001110000110'","'00111111'","'00110011'",273,1,10,2,5,1,27,17,8629318.0,2.50801811205341e+18,1.0,2443375.0,2.2895853333669847e+18,1.0,1247011173.0,80599925.0,56,3.0,2718.0,16774.0,"","","http://replay271.valve.net/570/7898083534_1551600300.dem.bz2",898271.0,1.0
21.0,7898086793,17011,"2024-08-15 14:17:52",2683,185,95043612.0,True,90,6645625028,"'0000011110110111'","'0000011000000000'","'00111111'","'00000000'",9,1,10,2,5,1,34,15,9247798.0,2.4697409345556777e+18,0.0,9373270.0,2.421319307290272e+18,1.0,196041577.0,152455523.0,56,8.0,359.0,28318.0,"","","http://replay185.valve.net/570/7898086793_95043612.dem.bz2",898265.0,1.0
21.0,7898175405,17012,"2024-08-15 15:11:49",1611,271,1367326803.0,True,90,6645670795,"'0000011110110111'","'0000011000000100'","'00111111'","'00001111'",88,1,10,2,5,1,21,11,1838315.0,1.8481713665362857e+18,0.0,9498970.0,2.4731246521678694e+18,0.0,87278757.0,369342470.0,56,3.0,820.0,9406.0,"","","http://replay271.valve.net/570/7898175405_1367326803.dem.bz2",898288.0,1.0
21.0,7898193492,15901,"2024-08-15 15:18:18",1527,183,1822498052.0,True,90,6645674302,"'0000011110111111'","'0000001000000100'","'00111111'","'00000011'",10,1,10,2,5,1,43,16,9344594.0,2.321112186415898e+18,0.0,9493513.0,2.4877607159227023e+18,0.0,1092620119.0,1029972951.0,56,8.0,1236.0,27131.0,"","","http://replay183.valve.net/570/7898193492_1822498052.dem.bz2",898293.0,1.0
21.0,7898206791,17008,"2024-08-15 15:28:28",3243,347,167097161.0,True,90,6645715780,"'0000010100000000'","'0000000000000000'","'00110000'","'00000000'",0,1,10,2,1,1,30,25,8254400.0,2.008072595679479e+18,0.0,9450071.0,2.49338595883574e+18,1.0,1031547092.0,100758751.0,56,38.0,12142.0,3986.0,"","","http://replay347.valve.net/570/7898206791_167097161.dem.bz2",898296.0,1.0
21.0,7898209374,17011,"2024-08-15 15:36:39",1551,185,363966890.0,False,90,6645700604,"'0000011100100000'","'0000011111111110'","'00111110'","'00111111'",104,1,10,2,5,1,6,29,2576071.0,2.5069003803615585e+18,1.0,9303383.0,2.303094838073172e+18,0.0,1675898897.0,108958769.0,56,8.0,"","",663.0,20007.0,"http://replay185.valve.net/570/7898209374_363966890.dem.bz2",898298.0,1.0
21.0,7898223503,16059,"2024-08-15 15:37:57",1933,272,1290071169.0,False,90,6645701049,"'0000011100000110'","'0000011111110100'","'00110011'","'00111111'",33,1,10,2,5,1,26,44,8629315.0,1.9866814447137065e+18,1.0,8629324.0,2.518145430787228e+18,1.0,202984325.0,76082922.0,56,3.0,"","",3103.0,9863.0,"http://replay272.valve.net/570/7898223503_1290071169.dem.bz2",898283.0,1.0
21.0,7898255607,15901,"2024-08-15 15:58:33",1993,184,843453232.0,True,90,6645730970,"'0000011100110110'","'0000011000000000'","'00111111'","'00000000'",175,1,10,2,5,1,43,18,9493513.0,2.4877607159227023e+18,0.0,9344594.0,2.321112186415898e+18,0.0,1029972951.0,1092620119.0,56,8.0,391.0,23621.0,"","","http://replay184.valve.net/570/7898255607_843453232.dem.bz2",898293.0,1.0
21.0,7898261986,17012,"2024-08-15 16:05:07",2310,272,143021550.0,True,90,6645750715,"'0000011110111110'","'0000000000000000'","'00111111'","'00000000'",98,1,10,2,1,1,39,19,9498970.0,2.4731246521678694e+18,0.0,1838315.0,1.8481713665362857e+18,0.0,369342470.0,87278757.0,56,3.0,250.0,20776.0,"","","http://replay272.valve.net/570/7898261986_143021550.dem.bz2",898288.0,1.0
21.0,7898288565,16059,"2024-08-15 16:21:25",1893,273,1469359476.0,False,90,6645753735,"'0000011100000110'","'0000011111110100'","'00110011'","'00111111'",106,1,10,2,5,1,20,37,8629324.0,2.518145430787228e+18,1.0,8629315.0,1.9866814447137065e+18,1.0,1133046148.0,1232094007.0,56,3.0,"","",628.0,14902.0,"http://replay273.valve.net/570/7898288565_1469359476.dem.bz2",898283.0,1.0
21.0,7898292185,17011,"2024-08-15 16:29:24",3113,184,1623971973.0,True,90,6645799759,"'0000011110110100'","'0000000000000000'","'00111111'","'00000000'",224,1,10,2,5,1,39,31,2576071.0,2.5069003803615585e+18,1.0,9303383.0,2.303094838073172e+18,0.0,184620877.0,108958769.0,56,8.0,12122.0,5589.0,"","","http://replay184.valve.net/570/7898292185_1623971973.dem.bz2",898298.0,1.0
21.0,7898316642,17008,"2024-08-15 16:42:52",1537,347,2009744389.0,False,90,6645783854,"'0000011000100100'","'0000011111111110'","'00001111'","'00111111'",176,1,10,2,5,1,12,35,9450071.0,2.49338595883574e+18,1.0,8254400.0,2.008072595679479e+18,0.0,100758751.0,1031547092.0,56,38.0,"","",517.0,14723.0,"http://replay347.valve.net/570/7898316642_2009744389.dem.bz2",898296.0,1.0
21.0,7898323790,15901,"2024-08-15 16:44:30",1900,181,1452169296.0,False,90,6645790294,"'0000001000100100'","'0000011110110110'","'00001111'","'00111111'",123,1,10,2,5,1,26,38,9344594.0,2.321112186415898e+18,0.0,9493513.0,2.4877607159227023e+18,0.0,1092620119.0,1029972951.0,56,8.0,"","",3390.0,9492.0,"http://replay181.valve.net/570/7898323790_1452169296.dem.bz2",898293.0,1.0
21.0,7898338338,15899,"2024-08-15 17:01:23",1568,121,1326657681.0,True,90,6645804067,"'0000011110111111'","'0000011100000000'","'00111111'","'00110100'",0,1,10,2,5,1,30,12,8406842.0,2.0013174206164856e+18,0.0,8367062.0,2.421319307290244e+18,0.0,84429681.0,475511093.0,56,2.0,1017.0,23351.0,"","","http://replay121.valve.net/570/7898338338_1326657681.dem.bz2",898313.0,1.0
21.0,7898353862,17012,"2024-08-15 17:08:11",2839,273,1221652705.0,True,90,6645836676,"'0000011110110110'","'0000011000000000'","'00111111'","'00000011'",258,1,10,2,5,1,35,15,1838315.0,1.8481713665362857e+18,0.0,9498970.0,2.4731246521678694e+18,0.0,87278757.0,369342470.0,56,3.0,284.0,26838.0,"","","http://replay273.valve.net/570/7898353862_1221652705.dem.bz2",898288.0,1.0
21.0,7898402567,17008,"2024-08-15 17:52:30",1984,347,101249205.0,False,90,6645872503,"'0000011000100110'","'0000011111110110'","'00001111'","'00111111'",81,1,10,2,5,1,15,33,9302841.0,2.4348294735941914e+18,0.0,9499095.0,2.483257751331642e+18,1.0,872625732.0,125995177.0,56,38.0,"","",2044.0,16264.0,"http://replay347.valve.net/570/7898402567_101249205.dem.bz2",898323.0,1.0
21.0,7898404996,17011,"2024-08-15 17:50:17",1589,183,1161269959.0,True,90,6645860118,"'0000011110111111'","'0000011000110110'","'00111111'","'00111111'",1,1,10,2,5,1,31,12,9303383.0,2.303094838073172e+18,0.0,2576071.0,2.5069003803615585e+18,1.0,108958769.0,1675898897.0,56,8.0,439.0,17921.0,"","","http://replay183.valve.net/570/7898404996_1161269959.dem.bz2",898298.0,1.0
21.0,7898420293,15899,"2024-08-15 17:51:56",1694,121,513133303.0,False,90,6645863025,"'0000011100000000'","'0000011110110110'","'00110000'","'00111111'",32,1,10,2,5,1,8,42,8367062.0,2.421319307290244e+18,0.0,8406842.0,2.0013174206164856e+18,0.0,475511093.0,84429681.0,56,2.0,"","",0.0,21562.0,"http://replay121.valve.net/570/7898420293_513133303.dem.bz2",898313.0,1.0
21.0,7898447253,15901,"2024-08-15 18:11:49",2295,271,1160368950.0,False,90,6645896202,"'0000000000000000'","'0000011110110110'","'00000000'","'00111111'",16,1,10,2,1,1,24,48,9505264.0,2.3954381916130616e+18,0.0,9505698.0,2.388682884834955e+18,0.0,1029972951.0,1151503178.0,56,3.0,"","",2355.0,37236.0,"http://replay271.valve.net/570/7898447253_1160368950.dem.bz2",898335.0,1.0
21.0,7898498308,17008,"2024-08-15 18:50:02",1645,347,973678077.0,True,90,6645933182,"'0000011110110111'","'0000011000000000'","'00111111'","'00000000'",37,1,10,2,5,1,29,17,9499095.0,2.483257751331642e+18,1.0,9302841.0,2.4348294735941914e+18,0.0,125995177.0,131246802.0,56,38.0,447.0,11657.0,"","","http://replay347.valve.net/570/7898498308_973678077.dem.bz2",898323.0,1.0
21.0,7898516795,16635,"2024-08-15 19:03:11",2131,271,387331132.0,False,90,6645948680,"'0000011110000100'","'0000011100100100'","'00111111'","'00111111'",341,1,10,2,5,1,22,31,8970060.0,2.446097424529632e+18,1.0,9048057.0,2.041868205277029e+18,1.0,214494274.0,154357932.0,56,3.0,"","",8818.0,4894.0,"http://replay271.valve.net/570/7898516795_387331132.dem.bz2",898346.0,1.0
21.0,7898518680,15901,"2024-08-15 19:02:58",1370,273,670954760.0,True,90,6645933999,"'0000011110110111'","'0000000000000100'","'00111111'","'00000011'",143,1,10,2,1,1,47,21,9505698.0,2.388682884834955e+18,0.0,9466524.0,2.466364897897467e+18,0.0,1073591245.0,1674266188.0,56,3.0,0.0,19813.0,"","","http://replay273.valve.net/570/7898518680_670954760.dem.bz2",898348.0,1.0
21.0,7898553135,16251,"2024-08-15 19:28:44",2056,185,1246065765.0,True,90,6645983746,"'0000011111111111'","'0000000000000000'","'00111111'","'00000000'",152,1,10,2,9,1,56,20,6796995.0,2.0272296029933025e+18,0.0,"","","",118781317.0,478272881.0,56,8.0,836.0,26670.0,"","","http://replay185.valve.net/570/7898553135_1246065765.dem.bz2",0.0,0.0
21.0,7898579811,17008,"2024-08-15 19:53:20",2050,251,1881964594.0,False,90,6646008608,"'0000011000000000'","'0000011100100100'","'00000000'","'00111111'",3,1,10,2,5,1,20,19,8737621.0,2.020458443820678e+18,1.0,8375259.0,2.2704417450214684e+18,0.0,197574429.0,185001854.0,56,15.0,"","",4456.0,7601.0,"http://replay251.valve.net/570/7898579811_1881964594.dem.bz2",898362.0,1.0
21.0,7898581499,16635,"2024-08-15 19:50:52",2399,272,848724528.0,True,90,6646005640,"'0000011000110110'","'0000000100000000'","'00111111'","'00110000'",175,1,10,2,1,1,36,29,9048057.0,2.041868205277029e+18,1.0,8970060.0,2.446097424529632e+18,1.0,154357932.0,95501968.0,56,3.0,327.0,8610.0,"","","http://replay272.valve.net/570/7898581499_848724528.dem.bz2",898346.0,1.0
21.0,7898598478,17007,"2024-08-15 20:03:48",2465,121,1573453779.0,True,90,6646026310,"'0000011110110110'","'0000011000000000'","'00111111'","'00001100'",113,1,10,2,5,1,33,24,9504680.0,2150605806784.0,0.0,9450233.0,2.48775607815823e+18,0.0,94364925.0,1071332616.0,56,2.0,1461.0,28862.0,"","","http://replay121.valve.net/570/7898598478_1573453779.dem.bz2",898363.0,1.0
21.0,7898630731,16251,"2024-08-15 20:30:25",2359,181,956364457.0,False,90,6646044961,"'0000000110000110'","'0000011000000100'","'00110011'","'00111111'",66,1,10,2,13,1,53,51,"","","","","","",1661242107.0,118781317.0,56,8.0,"","",16195.0,10749.0,"http://replay181.valve.net/570/7898630731_956364457.dem.bz2",0.0,0.0
21.0,7898649385,16635,"2024-08-15 20:48:15",1571,274,727952918.0,True,90,6646045534,"'0000011110110110'","'0000011100000100'","'00111111'","'00110111'",491,1,10,2,5,1,23,15,8849833.0,2.047503411652997e+18,1.0,8849990.0,2.412313289525493e+18,0.0,311095642.0,69799134.0,56,3.0,6544.0,10146.0,"","","http://replay274.valve.net/570/7898649385_727952918.dem.bz2",898367.0,1.0
21.0,7898653308,17008,"2024-08-15 20:58:48",2240,251,1979571080.0,False,90,6646070638,"'0000000000000000'","'0000011110110110'","'00000011'","'00111111'",23,1,10,2,1,1,26,41,8375259.0,2.2704417450214684e+18,0.0,8737621.0,2.020458443820678e+18,1.0,185001854.0,197574429.0,56,15.0,"","",5274.0,13631.0,"http://replay251.valve.net/570/7898653308_1979571080.dem.bz2",898362.0,1.0
21.0,7898664561,15899,"2024-08-15 21:02:48",1694,251,1635138941.0,True,90,6646066309,"'0000011110110111'","'0000011000000000'","'00111111'","'00000000'",107,1,10,2,5,1,44,18,9302841.0,2.4348294735941914e+18,0.0,8702318.0,2.411186841870152e+18,0.0,131246802.0,148480336.0,56,15.0,0.0,18392.0,"","","http://replay251.valve.net/570/7898664561_1635138941.dem.bz2",898369.0,1.0
21.0,7898676401,17007,"2024-08-15 21:14:54",1599,122,754178931.0,True,90,6646081751,"'0000011110110110'","'0000011110000000'","'00111111'","'00110011'",133,1,10,2,5,1,25,10,9504680.0,2150605806784.0,0.0,9450233.0,2.48775607815823e+18,0.0,94364925.0,1071332616.0,56,2.0,1054.0,7841.0,"","","http://replay122.valve.net/570/7898676401_754178931.dem.bz2",898363.0,1.0
21.0,7898692579,16635,"2024-08-15 21:33:01",2057,272,278627911.0,False,90,6646085304,"'0000011110000100'","'0000011110110110'","'00110011'","'00111111'",206,1,10,2,5,1,30,32,8849990.0,2.412313289525493e+18,0.0,8849833.0,2.047503411652997e+18,1.0,69799134.0,311095642.0,56,3.0,"","",441.0,10399.0,"http://replay272.valve.net/570/7898692579_278627911.dem.bz2",898367.0,1.0
21.0,7898721494,15899,"2024-08-15 22:02:33",3071,381,1652464828.0,True,90,6646123511,"'0000011100100000'","'0000011000000000'","'00111100'","'00000000'",0,1,10,2,5,1,34,28,8702318.0,2.411186841870152e+18,0.0,9302841.0,2.4348294735941914e+18,0.0,148480336.0,131246802.0,56,"",13495.0,14130.0,"","","http://replay381.valve.net/570/7898721494_1652464828.dem.bz2",898369.0,1.0
21.0,7898730431,17008,"2024-08-15 22:12:49",1883,251,2033072289.0,True,90,6646117548,"'0000011110110110'","'0000000000000000'","'00111111'","'00000000'",0,1,10,2,1,1,38,17,8375259.0,2.2704417450214684e+18,0.0,8737621.0,2.020458443820678e+18,1.0,185001854.0,197574429.0,56,15.0,-501.0,18464.0,"","","http://replay251.valve.net/570/7898730431_2033072289.dem.bz2",898362.0,1.0
21.0,7898736438,16635,"2024-08-15 22:22:36",1978,271,224182800.0,False,90,6646118835,"'0000000100000100'","'0000011110110110'","'00110011'","'00111111'",808,1,10,2,1,1,17,28,8849833.0,2.047503411652997e+18,1.0,9048057.0,2.041868205277029e+18,1.0,845344315.0,177062248.0,56,3.0,"","",490.0,9044.0,"http://replay271.valve.net/570/7898736438_224182800.dem.bz2",898377.0,2.0
21.0,7898744057,17007,"2024-08-15 22:32:08",2099,121,621429653.0,False,90,6646131207,"'0000000100000000'","'0000011100110100'","'00110000'","'00111111'",120,1,10,2,5,1,14,28,8406842.0,2.0013174206164856e+18,0.0,9381678.0,2.4415869994392904e+18,0.0,84429681.0,90423751.0,56,2.0,"","",93.0,20257.0,"http://replay121.valve.net/570/7898744057_621429653.dem.bz2",898378.0,1.0
21.0,7898771275,16635,"2024-08-15 23:07:25",1907,271,557754654.0,False,90,6646146285,"'0000011100000110'","'0000011110100110'","'00111111'","'00111111'",223,1,10,2,5,1,23,29,9048057.0,2.041868205277029e+18,1.0,8849833.0,2.047503411652997e+18,1.0,177062248.0,845344315.0,56,3.0,"","",6712.0,4882.0,"http://replay271.valve.net/570/7898771275_557754654.dem.bz2",898377.0,2.0
21.0,7898775883,17008,"2024-08-15 23:16:49",2213,347,823750243.0,True,90,6646165009,"'0000011110111110'","'0000011000000100'","'00111111'","'00000011'",124,1,10,2,5,1,26,15,9432799.0,2.4990128265822367e+18,1.0,9248240.0,2.376297893201092e+18,1.0,186837494.0,155332459.0,56,38.0,593.0,16525.0,"","","http://replay347.valve.net/570/7898775883_823750243.dem.bz2",898383.0,1.0
21.0,7898778903,15899,"2024-08-15 23:20:27",1948,381,2141125818.0,False,90,6646159008,"'0000000110000000'","'0000011110110100'","'00110000'","'00111111'",226,1,10,2,1,1,19,35,9302841.0,2.4348294735941914e+18,0.0,8702318.0,2.411186841870152e+18,0.0,131246802.0,148480336.0,56,"","","",1496.0,12323.0,"http://replay381.valve.net/570/7898778903_2141125818.dem.bz2",898369.0,1.0
21.0,7898787176,17007,"2024-08-15 23:34:36",2618,122,406377668.0,False,90,6646170278,"'0000000110000110'","'0000011000000100'","'00111111'","'00111111'",241,1,10,2,1,1,24,22,8406842.0,2.0013174206164856e+18,0.0,9381678.0,2.4415869994392904e+18,0.0,84429681.0,90423751.0,56,2.0,"","",15403.0,1044.0,"http://replay122.valve.net/570/7898787176_406377668.dem.bz2",898378.0,1.0
21.0,7898799323,16635,"2024-08-15 23:50:16",1735,273,55832501.0,False,90,6646168018,"'0000011000100100'","'0000011111110100'","'00001111'","'00111111'",344,1,10,2,5,1,18,33,8849833.0,2.047503411652997e+18,1.0,9048057.0,2.041868205277029e+18,1.0,402870848.0,279486190.0,56,3.0,"","",2314.0,15503.0,"http://replay273.valve.net/570/7898799323_55832501.dem.bz2",898377.0,2.0
21.0,7898823481,16635,"2024-08-16 00:30:36",2155,274,1255529595.0,False,90,6646192535,"'0000011100000100'","'0000011110100100'","'00110011'","'00111111'",152,1,10,2,5,1,28,32,9048057.0,2.041868205277029e+18,1.0,8849833.0,2.047503411652997e+18,1.0,279486190.0,358783974.0,56,3.0,"","",5779.0,7088.0,"http://replay274.valve.net/570/7898823481_1255529595.dem.bz2",898377.0,2.0
21.0,7898824348,17008,"2024-08-16 00:39:40",2849,347,321698897.0,False,90,6646204903,"'0000001000000000'","'0000011110110100'","'00000011'","'00111111'",115,1,10,2,5,1,26,24,9432799.0,2.4990128265822367e+18,1.0,9248240.0,2.376297893201092e+18,1.0,186837494.0,155332459.0,56,38.0,"","",4653.0,8326.0,"http://replay347.valve.net/570/7898824348_321698897.dem.bz2",898383.0,1.0
21.0,7898851810,16635,"2024-08-16 01:19:23",1477,273,1689288930.0,True,90,6646212871,"'0000011110111110'","'0000011000000110'","'00111111'","'00001111'",8,1,10,2,5,1,44,17,8849833.0,2.047503411652997e+18,1.0,9048057.0,2.041868205277029e+18,1.0,341654420.0,164322994.0,56,3.0,140.0,16708.0,"","","http://replay273.valve.net/570/7898851810_1689288930.dem.bz2",898377.0,2.0
21.0,7898871503,17008,"2024-08-16 01:55:36",1433,347,1449114328.0,False,90,6646229310,"'0000000000110110'","'0000011111110110'","'00001111'","'00111111'",0,1,10,2,1,1,9,25,9432799.0,2.4990128265822367e+18,1.0,9248240.0,2.376297893201092e+18,1.0,186837494.0,155332459.0,56,38.0,"","",-553.0,10276.0,"http://replay347.valve.net/570/7898871503_1449114328.dem.bz2",898383.0,1.0
21.0,7898872474,17009,"2024-08-16 01:59:40",2930,153,1341766941.0,True,90,6646248649,"'0000011100100100'","'0000000100000100'","'00111111'","'00111111'",0,1,10,2,1,1,26,16,8254145.0,2.4900048719245814e+18,0.0,9504897.0,2.490013150803496e+18,1.0,158425391.0,108997922.0,56,5.0,-58.0,11368.0,"","","http://replay153.valve.net/570/7898872474_1341766941.dem.bz2",898418.0,1.0
21.0,7898925430,17009,"2024-08-16 03:21:39",1964,152,1061742593.0,True,90,6646279117,"'0000011110110110'","'0000011100100110'","'00111111'","'00111111'",0,1,10,2,5,1,27,14,9504897.0,2.490013150803496e+18,1.0,8254145.0,2.4900048719245814e+18,0.0,108997922.0,158425391.0,56,5.0,2064.0,12346.0,"","","http://replay152.valve.net/570/7898925430_1061742593.dem.bz2",898418.0,1.0
21.0,7898928849,16059,"2024-08-16 03:23:41",1512,274,2115564291.0,True,90,6646271591,"'0000011110110110'","'0000000110000100'","'00111111'","'00110011'",3,1,10,2,1,1,26,20,8629318.0,2.50801811205341e+18,1.0,8629324.0,2.518145430787228e+18,1.0,1190298611.0,230308002.0,56,3.0,2006.0,13942.0,"","","http://replay274.valve.net/570/7898928849_2115564291.dem.bz2",898436.0,1.0
21.0,7898949528,16059,"2024-08-16 03:56:58",1620,273,1626080497.0,False,90,6646289444,"'0000011110000111'","'0000011110100100'","'00110011'","'00111111'",232,1,10,2,5,1,18,28,8629324.0,2.518145430787228e+18,1.0,8629318.0,2.50801811205341e+18,1.0,230308002.0,1190298611.0,56,3.0,"","",3532.0,7966.0,"http://replay273.valve.net/570/7898949528_1626080497.dem.bz2",898436.0,1.0
21.0,7898951953,16059,"2024-08-16 04:11:33",2316,271,1549179474.0,True,90,6646306389,"'0000011110110100'","'0000000100000100'","'00111111'","'00110011'",4,1,10,2,1,1,37,22,2443375.0,2.2895853333669847e+18,1.0,9425656.0,2.497885570409092e+18,1.0,80599925.0,1621422877.0,56,3.0,980.0,21661.0,"","","http://replay271.valve.net/570/7898951953_1549179474.dem.bz2",898202.0,1.0
21.0,7898955487,16312,"2024-08-16 04:06:16",1684,271,1230579725.0,False,90,6646297176,"'0000011000100110'","'0000011100100100'","'00001111'","'00111111'",162,1,10,2,5,1,26,30,9332084.0,2.350384442452246e+18,1.0,9330492.0,2.3368741480796216e+18,1.0,1669067572.0,1650040185.0,56,3.0,"","",5085.0,10304.0,"http://replay271.valve.net/570/7898955487_1230579725.dem.bz2",898439.0,1.0
21.0,7898971162,17009,"2024-08-16 04:32:58",2093,152,1957888578.0,False,90,6646318279,"'0000011000000000'","'0000011110110110'","'00000000'","'00111111'",302,1,10,2,5,1,11,19,9504897.0,2.490013150803496e+18,1.0,8254145.0,2.4900048719245814e+18,0.0,108997922.0,158425391.0,56,5.0,"","",147.0,11427.0,"http://replay152.valve.net/570/7898971162_1957888578.dem.bz2",898418.0,1.0
21.0,7898976500,16059,"2024-08-16 04:39:20",2151,274,1906488591.0,False,90,6646317978,"'0000011000110110'","'0000011110110100'","'00001111'","'00111111'",126,1,10,2,5,1,25,45,8629014.0,2.0362241225902515e+18,1.0,8629317.0,2.2749473404090117e+18,1.0,241467447.0,1220632105.0,56,3.0,"","",3944.0,15105.0,"http://replay274.valve.net/570/7898976500_1906488591.dem.bz2",898445.0,1.0
21.0,7898982231,16312,"2024-08-16 04:47:46",2005,272,553501496.0,True,90,6646321791,"'0000011110000100'","'0000000100000100'","'00110111'","'00110011'",0,1,10,2,1,1,34,28,9330492.0,2.3368741480796216e+18,1.0,9332084.0,2.350384442452246e+18,1.0,1650040185.0,1669067572.0,56,3.0,844.0,7497.0,"","","http://replay272.valve.net/570/7898982231_553501496.dem.bz2",898439.0,1.0
21.0,7898993341,16059,"2024-08-16 05:08:40",1805,271,470750638.0,True,90,6646331208,"'0000011100110100'","'0000011110000100'","'00111111'","'00110011'",331,1,10,2,5,1,24,20,9425656.0,2.497885570409092e+18,1.0,2443375.0,2.2895853333669847e+18,1.0,1621422877.0,80599925.0,56,3.0,8350.0,8974.0,"","","http://replay271.valve.net/570/7898993341_470750638.dem.bz2",898447.0,1.0
21.0,7899010305,16059,"2024-08-16 05:31:10",1680,273,1020315377.0,False,90,6646342014,"'0000000110000111'","'0000011111110100'","'00110011'","'00111111'",65,1,10,2,5,1,24,27,8629317.0,2.2749473404090117e+18,1.0,8629014.0,2.0362241225902515e+18,1.0,1220632105.0,1005626260.0,56,3.0,"","",826.0,11802.0,"http://replay273.valve.net/570/7899010305_1020315377.dem.bz2",898445.0,1.0
21.0,7899014358,17009,"2024-08-16 05:41:18",1315,153,401517001.0,True,90,6646347368,"'0000011110111111'","'0000011110100110'","'00111111'","'00111111'",125,1,10,2,5,1,25,6,9500213.0,1973422918336.0,0.0,8944230.0,2.473119197018013e+18,1.0,196400041.0,1125296112.0,56,5.0,356.0,12653.0,"","","http://replay153.valve.net/570/7899014358_401517001.dem.bz2",898451.0,1.0
21.0,7899014470,16312,"2024-08-16 05:37:12",1540,274,1819613274.0,True,90,6646343430,"'0000011110111111'","'0000001111000100'","'00111111'","'00110011'",80,1,10,2,5,1,33,18,9018528.0,2.0688824299388367e+18,0.0,8893840.0,2.0193528049960535e+18,0.0,1524969195.0,1425359001.0,56,3.0,0.0,15547.0,"","","http://replay274.valve.net/570/7899014470_1819613274.dem.bz2",898450.0,1.0
21.0,7899024371,16059,"2024-08-16 05:52:44",1647,274,19054777.0,True,90,6646352202,"'0000011110111110'","'0000000110000100'","'00111111'","'00110011'",322,1,10,2,5,1,23,13,2443375.0,2.2895853333669847e+18,1.0,9425656.0,2.497885570409092e+18,1.0,301477244.0,1621570409.0,56,3.0,0.0,13639.0,"","","http://replay274.valve.net/570/7899024371_19054777.dem.bz2",898447.0,1.0
21.0,7899025914,17010,"2024-08-16 06:02:09",3484,236,1361754882.0,True,90,6646379369,"'0000011100100000'","'0000000100000100'","'00111111'","'00110011'",121,1,10,2,1,1,34,46,9080405.0,2.056502367326801e+18,1.0,9409659.0,2.4978843025638697e+18,1.0,179313961.0,257945712.0,56,13.0,13697.0,4057.0,"","","http://replay236.wmsj.cn/570/7899025914_1361754882.dem.bz2",898454.0,1.0
21.0,7899036693,15901,"2024-08-16 06:10:21",2682,184,445706058.0,False,90,6646377165,"'0000000000000100'","'0000011110110110'","'00000011'","'00111111'",125,1,10,2,1,1,27,50,9270745.0,2.3075945391993805e+18,0.0,9476778.0,2.5485563154462126e+18,0.0,1092620119.0,1739519173.0,56,8.0,"","",-82.0,20833.0,"http://replay184.valve.net/570/7899036693_445706058.dem.bz2",898455.0,1.0
