leagueid,match_id,radiant_team_id,radiant.name,radiant.tag,radiant_score,dire_team_id,dire.name,dire.tag,dire_score,radiant_win,start_date_time
17233,7977493650,8629324.0,Swift Knights,Sk,27,8629317.0,Bright Crusaders,Bc,32,False,2024-10-07 13:55:25
17119,7977518413,9338413.0,MOUZ,MOUZ,15,8728920.0,nouns,nouns,28,False,2024-10-07 14:24:05
15901,7977527328,9524130.0,Dominion,DOM,44,9395679.0,Shinigami Gaming,Shinigami,44,False,2024-10-07 14:15:46
17233,7977563959,8629005.0,Flawless Goblins,Fg,49,2443375.0,Foxy gaming,Foxy,33,True,2024-10-07 14:37:41
15901,7977620715,9563304.0,,,41,9467055.0,Dominion,DOM,5,True,2024-10-07 15:12:04
17233,7977642813,2443375.0,Foxy gaming,Foxy,33,8629005.0,Flawless Goblins,Fg,16,True,2024-10-07 15:26:48
17119,7977645739,8728920.0,nouns,nouns,21,9338413.0,MOUZ,MOUZ,36,False,2024-10-07 15:33:33
15901,7977691587,9225431.0,TEIKO,,22,8831040.0,Ghost Sheep,GS,34,False,2024-10-07 15:58:18
17233,7977706116,8629005.0,Flawless Goblins,Fg,24,2443375.0,Foxy gaming,Foxy,38,False,2024-10-07 16:07:08
17119,7977765617,8728920.0,nouns,nouns,26,9338413.0,MOUZ,MOUZ,17,True,2024-10-07 16:49:50
15901,7977794795,8831040.0,Ghost Sheep,GS,43,9225431.0,TEIKO,,49,True,2024-10-07 17:04:51
17167,7977832917,9120029.0,,,40,9255845.0,Literium Team,LTM,11,True,2024-10-07 17:29:57
15901,7977900823,9487084.0,EYE Gaming,EYE,15,9482816.0,Elite Eclipse,,41,False,2024-10-07 18:16:10
15901,7977963184,9444453.0,Elite Eclipse,EE,35,9487084.0,EYE Gaming,EYE,7,True,2024-10-07 18:59:38
16635,7977967859,8957156.0,Silent killer,sK,41,8850100.0,TOXIC TEAM,Tt,26,True,2024-10-07 19:04:35
16635,7978037168,8850100.0,TOXIC TEAM,Tt,20,8957156.0,Silent killer,sK,31,False,2024-10-07 19:57:38
16635,7978101651,8987220.0,HolyTeam,HT,29,8849833.0,VERTEX PACK,vP,45,False,2024-10-07 21:00:20
16635,7978136932,8849833.0,VERTEX PACK,vP,18,8987220.0,HolyTeam,HT,39,False,2024-10-07 21:44:03
17064,7978161101,9525152.0,Arduina Gaming,Ard,6,8986802.0,Maycam Evolve,EV.,31,False,2024-10-07 22:19:35
16635,7978164700,8987220.0,HolyTeam,HT,39,8849833.0,VERTEX PACK,vP,43,False,2024-10-07 22:27:18
17064,7978195708,8986802.0,Maycam Evolve,EV.,27,9525152.0,Arduina Gaming,Ard,18,True,2024-10-07 23:21:41
16635,7978195729,8850016.0,FLYING FORTUNE,Ff,33,8849817.0,ZEUS THUNDER GOD,ZTG,19,True,2024-10-07 23:23:41
16635,7978220734,8849817.0,ZEUS THUNDER GOD,ZTG,26,8850016.0,FLYING FORTUNE,Ff,35,False,2024-10-08 00:13:35
17064,7978234675,9537903.0,Mystic Maidens,MM,8,9555297.0,Soul Angels,,35,False,2024-10-08 00:44:58
16635,7978242924,8849837.0,FALL VICTIMS,FV,36,8970060.0,Moonwalkers,MW,23,True,2024-10-08 00:58:36
16635,7978265337,8970060.0,Moonwalkers,MW,17,8849837.0,FALL VICTIMS,FV,35,False,2024-10-08 01:42:48
17064,7978269233,9555297.0,Soul Angels,,34,9537903.0,Mystic Maidens,MM,16,True,2024-10-08 01:49:45
16313,7978347570,8893840.0,Big Bang Gaming,BB,21,9332084.0,Lighting Legends,LL,33,False,2024-10-08 04:09:12
17233,7978349254,8629315.0,Wiser Warriors,WW,34,8629005.0,Flawless Goblins,Fg,29,False,2024-10-08 04:12:50
16313,7978373433,9332084.0,Lighting Legends,LL,23,8893840.0,Big Bang Gaming,BB,14,True,2024-10-08 04:53:20
17233,7978379291,8629005.0,Flawless Goblins,Fg,51,8629315.0,Wiser Warriors,WW,20,True,2024-10-08 05:03:49
16313,7978400650,9330492.0,Iconic,ICo,18,8893825.0,Lucky Bulldogs,LB,36,False,2024-10-08 05:40:01
17233,7978406249,8629014.0,Dragon Blood,DB,15,9425660.0,Shadow Avengers,SAS,26,False,2024-10-08 05:52:52
17233,7978432181,9425660.0,Shadow Avengers,SAS,27,8629014.0,Dragon Blood,DB,21,True,2024-10-08 06:32:12
16313,7978434269,8893825.0,Lucky Bulldogs,LB,19,9330492.0,Iconic,ICo,33,False,2024-10-08 06:34:56
17119,7978447086,9498970.0,AVULUS,AVULUS,34,9351740.0,Invictus Gaming,iG,22,True,2024-10-08 07:00:23
15901,7978454082,9481733.0,Eye Gaming,,18,9481763.0,Dominion,Dom,34,False,2024-10-08 07:06:44
16313,7978454645,9330492.0,Iconic,ICo,6,8893825.0,Lucky Bulldogs,LB,23,False,2024-10-08 07:06:39
17233,7978459523,9426115.0,Dark Rebellion,DR,12,8629318.0,Mad Monkeys,Mm,29,False,2024-10-08 07:14:34
16313,7978480847,9018528.0,Crew X,CrX,35,9332069.0,Mister Maniacs,MM,39,False,2024-10-08 07:45:28
15901,7978484402,9481763.0,Dominion,Dom,35,9481733.0,Eye Gaming,,43,True,2024-10-08 07:50:32
17233,7978486187,8629318.0,Mad Monkeys,Mm,31,9426115.0,Dark Rebellion,DR,10,True,2024-10-08 07:53:17
17119,7978508953,9351740.0,Invictus Gaming,iG,27,9498970.0,AVULUS,AVULUS,34,False,2024-10-08 08:35:20
16313,7978514708,9332069.0,Mister Maniacs,MM,30,9018528.0,Crew X,CrX,15,True,2024-10-08 08:32:31
17233,7978530007,8629317.0,Bright Crusaders,Bc,11,2443375.0,Foxy gaming,Foxy,33,False,2024-10-08 08:54:09
15901,7978539572,9433231.0,Night foxes,,29,9492695.0,Ghost Sheep,,44,False,2024-10-08 09:06:03
16313,7978551680,8864178.0,Marvelous Warriors,MW,10,9330485.0,BulletProofs,BP,36,False,2024-10-08 09:20:31
17233,7978560706,2443375.0,Foxy gaming,Foxy,23,8629317.0,Bright Crusaders,Bc,39,False,2024-10-08 09:32:03
16313,7978577858,9330485.0,BulletProofs,BP,27,8864178.0,Marvelous Warriors,MW,18,True,2024-10-08 09:53:11
17119,7978584525,8574561.0,Azure Ray,AR,11,8291895.0,Tundra Esports,Tundra,30,False,2024-10-08 10:10:31
15901,7978592672,9492695.0,Ghost Sheep,,51,9433231.0,Night foxes,,55,True,2024-10-08 10:10:34
17233,7978593905,8629317.0,Bright Crusaders,Bc,32,2443375.0,Foxy gaming,Foxy,46,False,2024-10-08 10:12:13
17119,7978651098,8291895.0,Tundra Esports,Tundra,18,8574561.0,Azure Ray,AR,6,True,2024-10-08 11:19:37
15901,7978671707,8831040.0,Ghost Sheep,GS,57,9389538.0,Dominion,,28,True,2024-10-08 11:32:36
17233,7978706937,8629324.0,Swift Knights,Sk,24,8629315.0,Wiser Warriors,WW,35,False,2024-10-08 12:02:04
17119,7978710029,111474.0,Alliance,Alliance,19,36.0,Natus Vincere,NAVI,23,False,2024-10-08 12:14:08
15901,7978726032,9389538.0,Dominion,,13,8831040.0,Ghost Sheep,GS,33,False,2024-10-08 12:16:19
17233,7978760347,8629315.0,Wiser Warriors,WW,29,8629324.0,Swift Knights,Sk,16,True,2024-10-08 12:42:05
15901,7978801627,9480855.0,Dominion,Dominion,43,9555752.0,Shinigami Gaming,Shinigami,14,True,2024-10-08 13:10:02
17119,7978813381,111474.0,Alliance,Alliance,23,36.0,Natus Vincere,NAVI,19,True,2024-10-08 13:22:05
17233,7978813630,8629014.0,Dragon Blood,DB,32,9425656.0,LSG,LSG,18,True,2024-10-08 13:17:20
15901,7978868979,9395676.0,Shinigami gaming,Shin,39,9467055.0,Dominion,DOM,47,False,2024-10-08 13:52:04
17233,7978871385,9425656.0,LSG,LSG,31,8629014.0,Dragon Blood,DB,14,True,2024-10-08 13:56:07
17119,7978911604,36.0,Natus Vincere,NAVI,34,111474.0,Alliance,Alliance,19,True,2024-10-08 14:23:15
17233,7978938726,8629014.0,Dragon Blood,DB,27,9425656.0,LSG,LSG,37,False,2024-10-08 14:35:22
17233,7979007666,2443375.0,Foxy gaming,Foxy,32,8629318.0,Mad Monkeys,Mm,21,True,2024-10-08 15:18:53
15901,7979041142,8831040.0,Ghost Sheep,GS,26,9225431.0,TEIKO,,31,False,2024-10-08 15:40:47
17233,7979062519,8629318.0,Mad Monkeys,Mm,39,2443375.0,Foxy gaming,Foxy,27,True,2024-10-08 15:58:13
15901,7979105771,9225431.0,TEIKO,,61,8831040.0,Ghost Sheep,GS,43,True,2024-10-08 16:23:10
17233,7979131474,2443375.0,Foxy gaming,Foxy,35,8629318.0,Mad Monkeys,Mm,16,True,2024-10-08 16:41:05
15901,7979328438,9473226.0,EYE GAMING,EYE,27,9444453.0,Elite Eclipse,EE,25,True,2024-10-08 18:54:28
16635,7979337000,8957156.0,Silent killer,sK,26,8849833.0,VERTEX PACK,vP,35,False,2024-10-08 19:02:41
15901,7979390785,9444453.0,Elite Eclipse,EE,29,8965054.0,EYE-Gaming,EYE,26,True,2024-10-08 19:42:19
16635,7979399796,8849833.0,VERTEX PACK,vP,37,8957156.0,Silent killer,sK,25,True,2024-10-08 19:54:56
16635,7979455579,8987220.0,HolyTeam,HT,25,8850016.0,FLYING FORTUNE,Ff,13,True,2024-10-08 20:41:04
15901,7979459053,9473226.0,EYE GAMING,EYE,16,9444453.0,Elite Eclipse,EE,35,False,2024-10-08 20:44:10
16635,7979537714,8850016.0,FLYING FORTUNE,Ff,17,8987220.0,HolyTeam,HT,31,False,2024-10-08 22:26:33
16635,7979565513,8850100.0,TOXIC TEAM,Tt,36,8970060.0,Moonwalkers,MW,20,True,2024-10-08 23:08:20
16635,7979589555,8970060.0,Moonwalkers,MW,30,8850100.0,TOXIC TEAM,Tt,37,False,2024-10-08 23:50:52
16635,7979615563,8849817.0,ZEUS THUNDER GOD,ZTG,37,8849837.0,FALL VICTIMS,FV,51,False,2024-10-09 00:41:51
16635,7979646007,8849837.0,FALL VICTIMS,FV,38,8849817.0,ZEUS THUNDER GOD,ZTG,27,True,2024-10-09 01:39:54
17233,7979705538,9426115.0,Dark Rebellion,DR,28,2443375.0,Foxy gaming,Foxy,32,False,2024-10-09 03:25:56
17233,7979728770,9425660.0,Shadow Avengers,SAS,30,8629317.0,Bright Crusaders,Bc,14,True,2024-10-09 04:08:54
17233,7979734423,2443375.0,Foxy gaming,Foxy,32,9426115.0,Dark Rebellion,DR,17,True,2024-10-09 04:18:11
16313,7979740422,9018543.0,Hustlers,HS,21,8936507.0,FenixTeam,FT,20,True,2024-10-09 04:28:14
17233,7979752185,8629317.0,Bright Crusaders,Bc,13,9425660.0,Shadow Avengers,SAS,24,False,2024-10-09 04:50:35
17233,7979757669,8629315.0,Wiser Warriors,WW,45,8629318.0,Mad Monkeys,Mm,38,True,2024-10-09 04:59:21
16313,7979760147,8936507.0,FenixTeam,FT,52,9018543.0,Hustlers,HS,39,True,2024-10-09 05:03:14
17233,7979779424,9425656.0,LSG,LSG,32,8629014.0,Dragon Blood,DB,41,False,2024-10-09 05:39:34
16313,7979787738,9018543.0,Hustlers,HS,33,8936507.0,FenixTeam,FT,35,False,2024-10-09 05:52:00
17233,7979790246,8629318.0,Mad Monkeys,Mm,33,8629315.0,Wiser Warriors,WW,24,True,2024-10-09 05:57:03
17233,7979811401,8629014.0,Dragon Blood,DB,24,9425656.0,LSG,LSG,35,False,2024-10-09 06:33:23
16313,7979812886,9330489.0,ThunderLab,TL,45,8961813.0,SHAOLIN,SHN,23,True,2024-10-09 06:34:28
17233,7979815738,8629315.0,Wiser Warriors,WW,30,8629318.0,Mad Monkeys,Mm,22,True,2024-10-09 06:39:52
15901,7979821466,9383024.0,Prodigy Of God,PoG,44,9467580.0,EYE GAMING,EYE,12,True,2024-10-09 06:49:04
17119,7979825770,8574561.0,Azure Ray,AR,28,8254400.0,beastcoast,bc,39,False,2024-10-09 07:00:12
17233,7979837161,9425656.0,LSG,LSG,17,8629014.0,Dragon Blood,DB,34,False,2024-10-09 07:13:38
16313,7979839073,8961813.0,SHAOLIN,SHN,10,9330489.0,ThunderLab,TL,23,False,2024-10-09 07:15:38
17233,7979840826,9425660.0,Shadow Avengers,SAS,30,8629005.0,Flawless Goblins,Fg,49,False,2024-10-09 07:19:47
15901,7979856372,9487084.0,EYE Gaming,EYE,45,9383024.0,Prodigy Of God,PoG,49,False,2024-10-09 07:41:15
16313,7979863949,8893837.0,Parallel eSports,PeS,45,9330493.0,RuleBreakers,RB,32,True,2024-10-09 07:52:07
17233,7979865365,8629324.0,Swift Knights,Sk,36,9426115.0,Dark Rebellion,DR,13,True,2024-10-09 07:54:58
17233,7979870930,9425660.0,Shadow Avengers,SAS,40,8629005.0,Flawless Goblins,Fg,35,True,2024-10-09 08:02:50
17119,7979879905,8254400.0,beastcoast,bc,34,8574561.0,Azure Ray,AR,26,True,2024-10-09 08:17:00
17111,7979882680,5014799.0,Nemiga Gaming,Nemiga,36,9256405.0,Level UP esports,LevelUP,34,False,2024-10-09 08:19:27
17233,7979890917,9426115.0,Dark Rebellion,DR,38,8629324.0,Swift Knights,Sk,45,False,2024-10-09 08:31:06
16313,7979897291,9330493.0,RuleBreakers,RB,29,8893837.0,Parallel eSports,PeS,39,False,2024-10-09 08:37:38
17233,7979904507,9425660.0,Shadow Avengers,SAS,14,8629005.0,Flawless Goblins,Fg,26,False,2024-10-09 08:47:42
15901,7979915028,9433232.0,Night Foxes,NF,35,9492695.0,Ghost Sheep,,25,True,2024-10-09 09:02:10
17233,7979927687,2443375.0,Foxy gaming,Foxy,24,8629315.0,Wiser Warriors,WW,40,False,2024-10-09 09:18:29
16313,7979935445,9332046.0,Dominatrix,DMX,52,9332059.0,Ninja Bros,N,42,True,2024-10-09 09:27:11
17111,7979948948,5014799.0,Nemiga Gaming,Nemiga,42,9256405.0,Level UP esports,LevelUP,12,True,2024-10-09 09:47:57
17119,7979950674,9351740.0,Invictus Gaming,iG,13,8728920.0,nouns,nouns,35,False,2024-10-09 09:54:38
17233,7979956332,8629315.0,Wiser Warriors,WW,37,2443375.0,Foxy gaming,Foxy,44,False,2024-10-09 09:53:46
15901,7979964365,8831040.0,Ghost Sheep,GS,27,9433231.0,Night foxes,,32,False,2024-10-09 10:02:37
16313,7979979496,9332059.0,Ninja Bros,N,32,9332046.0,Dominatrix,DMX,42,False,2024-10-09 10:20:05
17233,7979994991,2443375.0,Foxy gaming,Foxy,13,8629315.0,Wiser Warriors,WW,31,False,2024-10-09 10:38:29
17111,7979997511,5014799.0,Nemiga Gaming,Nemiga,13,9256405.0,Level UP esports,LevelUP,32,False,2024-10-09 10:42:38
17119,7980019306,8728920.0,nouns,nouns,29,9351740.0,Invictus Gaming,iG,9,True,2024-10-09 11:12:56
15901,7980024212,9433232.0,Night Foxes,NF,29,9504780.0,Rakuzan,Rakuzan,53,False,2024-10-09 11:08:23
17111,7980063599,8838314.0,Matreshka,MT,21,9403748.0,Dragon Esports Club,DEC,31,False,2024-10-09 11:45:47
17119,7980095953,111474.0,Alliance,Alliance,26,8375259.0,Infinity,Infinity,10,True,2024-10-09 12:18:02
15901,7980096999,9504780.0,Rakuzan,Rakuzan,50,9433232.0,Night Foxes,NF,11,True,2024-10-09 12:11:32
17233,7980125887,8629315.0,Wiser Warriors,WW,14,8629317.0,Bright Crusaders,Bc,20,False,2024-10-09 12:57:23
17111,7980151267,9403748.0,Dragon Esports Club,DEC,48,8838314.0,Matreshka,MT,41,True,2024-10-09 12:54:21
15901,7980176138,9518076.0,Elite Eclipse,EE,31,9504550.0,Prodigy of God,POG,16,True,2024-10-09 13:09:52
17119,7980205862,111474.0,Alliance,Alliance,15,8375259.0,Infinity,Infinity,29,False,2024-10-09 13:34:49
17233,7980208155,8629317.0,Bright Crusaders,Bc,45,8629315.0,Wiser Warriors,WW,29,True,2024-10-09 13:31:15
17111,7980272107,9449748.0,DMS,DMS,11,9420570.0,Quantum,QTM,38,False,2024-10-09 14:14:44
17233,7980277756,9425660.0,Shadow Avengers,SAS,27,8629005.0,Flawless Goblins,Fg,37,False,2024-10-09 14:14:37
15901,7980297373,9563849.0,Prodigy of God,pog,39,9518076.0,Elite Eclipse,EE,27,True,2024-10-09 14:26:34
17119,7980310157,111474.0,Alliance,Alliance,19,8375259.0,Infinity,Infinity,34,False,2024-10-09 14:42:07
17233,7980342511,8629005.0,Flawless Goblins,Fg,38,9425660.0,Shadow Avengers,SAS,23,True,2024-10-09 14:56:18
17111,7980410922,9449748.0,DMS,DMS,41,9420570.0,Quantum,QTM,30,True,2024-10-09 15:41:09
17233,7980414607,2443375.0,Foxy gaming,Foxy,33,9426115.0,Dark Rebellion,DR,19,True,2024-10-09 15:43:07
15901,7980430613,9518076.0,Elite Eclipse,EE,44,9563849.0,Prodigy of God,pog,18,True,2024-10-09 15:52:04
17233,7980467656,9426115.0,Dark Rebellion,DR,31,2443375.0,Foxy gaming,Foxy,13,True,2024-10-09 16:17:40
17111,7980511789,9449748.0,DMS,DMS,38,9420570.0,Quantum,QTM,14,True,2024-10-09 16:48:19
17233,7980519998,2443375.0,Foxy gaming,Foxy,35,9426115.0,Dark Rebellion,DR,27,True,2024-10-09 16:52:28
15901,7980533072,9395679.0,Shinigami Gaming,Shinigami,38,9530716.0,Air Defence,AD,4,True,2024-10-09 17:00:55
15901,7980582995,9530716.0,Air Defence,AD,41,9395679.0,Shinigami Gaming,Shinigami,64,False,2024-10-09 17:35:09
17111,7980600915,9247798.0,Passion UA,PassionUA,37,9389234.0,Bushido,Bushido,17,True,2024-10-09 17:50:10
15901,7980681799,9518076.0,Elite Eclipse,EE,52,9545682.0,Dominion,Dominion,26,True,2024-10-09 18:46:20
17111,7980686930,9389234.0,Bushido,Bushido,18,9247798.0,Passion UA,PassionUA,37,False,2024-10-09 18:51:48
16635,7980700636,8987220.0,HolyTeam,HT,38,8849817.0,ZEUS THUNDER GOD,ZTG,34,True,2024-10-09 19:02:54
15901,7980758073,9545682.0,Dominion,Dominion,25,9563020.0,Elite Eclipse,,59,False,2024-10-09 19:44:30
16635,7980766767,8849817.0,ZEUS THUNDER GOD,ZTG,7,8987220.0,HolyTeam,HT,21,False,2024-10-09 19:52:16
16635,7980813641,8849837.0,FALL VICTIMS,FV,27,8957156.0,Silent killer,sK,21,True,2024-10-09 20:36:13
16635,7980852412,8957156.0,Silent killer,sK,34,8849837.0,FALL VICTIMS,FV,36,False,2024-10-09 21:19:02
16635,7980888473,8970060.0,Moonwalkers,MW,34,8850016.0,FLYING FORTUNE,Ff,29,True,2024-10-09 22:08:52
16635,7980915030,8850016.0,FLYING FORTUNE,Ff,28,8970060.0,Moonwalkers,MW,39,False,2024-10-09 22:56:27
16635,7980943882,8849833.0,VERTEX PACK,vP,29,8850100.0,TOXIC TEAM,Tt,36,False,2024-10-09 23:50:20
16635,7980964230,8850100.0,TOXIC TEAM,Tt,15,8849833.0,VERTEX PACK,vP,31,False,2024-10-10 00:31:25
16635,7980981466,8849833.0,VERTEX PACK,vP,38,8850100.0,TOXIC TEAM,Tt,50,False,2024-10-10 01:07:14
16933,7981046520,9538624.0,Soymilk,,29,8911139.0,Manta Esports,MANTA,10,True,2024-10-10 03:26:44
17233,7981048822,9426115.0,Dark Rebellion,DR,35,8629014.0,Dragon Blood,DB,45,False,2024-10-10 03:12:46
17233,7981077226,8629324.0,Swift Knights,Sk,13,8629318.0,Mad Monkeys,Mm,30,False,2024-10-10 04:07:26
16313,7981079352,8864178.0,Marvelous Warriors,MW,30,8961813.0,SHAOLIN,SHN,23,True,2024-10-10 04:07:26
17233,7981079975,8629014.0,Dragon Blood,DB,26,9426115.0,Dark Rebellion,DR,15,True,2024-10-10 04:09:42
16933,7981096239,8911139.0,Manta Esports,MANTA,40,9538624.0,Soymilk,,15,True,2024-10-10 04:37:13
16313,7981100104,8961813.0,SHAOLIN,SHN,41,8864178.0,Marvelous Warriors,MW,26,True,2024-10-10 04:43:53
17233,7981100762,8629318.0,Mad Monkeys,Mm,28,8629324.0,Swift Knights,Sk,38,False,2024-10-10 04:46:05
17233,7981106347,8629315.0,Wiser Warriors,WW,14,2443375.0,Foxy gaming,Foxy,38,False,2024-10-10 04:55:27
16933,7981126312,9538624.0,Soymilk,,18,8911139.0,Manta Esports,MANTA,35,False,2024-10-10 05:33:15
16313,7981127534,8864178.0,Marvelous Warriors,MW,23,8961813.0,SHAOLIN,SHN,34,False,2024-10-10 05:31:37
17233,7981128536,2443375.0,Foxy gaming,Foxy,46,8629315.0,Wiser Warriors,WW,28,True,2024-10-10 05:33:45
17233,7981129204,8629324.0,Swift Knights,Sk,35,8629318.0,Mad Monkeys,Mm,37,False,2024-10-10 05:37:11
16313,7981155904,9332059.0,Ninja Bros,N,27,9332069.0,Mister Maniacs,MM,39,False,2024-10-10 06:19:17
17233,7981162748,9425656.0,LSG,LSG,17,8629005.0,Flawless Goblins,Fg,36,False,2024-10-10 06:30:59
17233,7981163302,9425660.0,Shadow Avengers,SAS,36,8629318.0,Mad Monkeys,Mm,27,True,2024-10-10 06:31:46
16933,7981170864,7976226.0,Hunghung and friend,VIE,17,9547653.0,,,38,False,2024-10-10 06:49:23
15901,7981174288,9461271.0,Elite Eclipse,EE,44,8965054.0,EYE-Gaming,EYE,25,True,2024-10-10 06:49:09
16313,7981181719,9332069.0,Mister Maniacs,MM,24,9332059.0,Ninja Bros,N,31,False,2024-10-10 07:00:18
17233,7981184813,8629005.0,Flawless Goblins,Fg,13,9425656.0,LSG,LSG,44,False,2024-10-10 07:05:58
17119,7981185211,8291895.0,Tundra Esports,Tundra,23,36.0,Natus Vincere,NAVI,12,True,2024-10-10 07:08:16
17233,7981196823,8629318.0,Mad Monkeys,Mm,41,9425660.0,Shadow Avengers,SAS,23,True,2024-10-10 07:23:22
17233,7981212389,9425656.0,LSG,LSG,45,8629005.0,Flawless Goblins,Fg,27,True,2024-10-10 07:47:20
15901,7981214159,9467580.0,EYE GAMING,EYE,18,9482816.0,Elite Eclipse,,39,False,2024-10-10 07:48:13
17119,7981220550,8291895.0,Tundra Esports,Tundra,39,36.0,Natus Vincere,NAVI,15,True,2024-10-10 08:07:23
16313,7981223421,9332059.0,Ninja Bros,N,19,9332069.0,Mister Maniacs,MM,37,False,2024-10-10 08:01:17
17233,7981226191,9425660.0,Shadow Avengers,SAS,27,8629318.0,Mad Monkeys,Mm,43,False,2024-10-10 08:06:04
16933,7981226220,7976226.0,Hunghung and friend,VIE,6,9547653.0,,,33,False,2024-10-10 08:05:09
16313,7981254054,9330492.0,Iconic,ICo,21,9330485.0,BulletProofs,BP,33,False,2024-10-10 08:42:17
17233,7981255714,9426115.0,Dark Rebellion,DR,50,8629317.0,Bright Crusaders,Bc,31,True,2024-10-10 08:47:44
15901,7981260219,8957652.0,KIBA ARMS,KIBA,11,9492695.0,Ghost Sheep,,34,False,2024-10-10 08:50:45
17119,7981268223,8375259.0,Infinity,Infinity,23,9303484.0,HEROIC,Heroic,48,False,2024-10-10 09:10:00
16313,7981289539,9330485.0,BulletProofs,BP,54,9330492.0,Iconic,ICo,31,True,2024-10-10 09:27:49
17233,7981292235,8629317.0,Bright Crusaders,Bc,29,9426115.0,Dark Rebellion,DR,62,False,2024-10-10 09:32:13
15901,7981293001,8957652.0,KIBA ARMS,KIBA,41,8831040.0,Ghost Sheep,GS,28,True,2024-10-10 09:32:12
16933,7981300800,9537989.0,nocylinder,NOC,24,9554522.0,Dominator Esports,DMT,26,False,2024-10-10 09:46:41
17233,7981328645,8629014.0,Dragon Blood,DB,18,8629315.0,Wiser Warriors,WW,31,False,2024-10-10 10:16:36
16313,7981328997,9018528.0,Crew X,CrX,30,8936507.0,FenixTeam,FT,23,True,2024-10-10 10:15:22
15901,7981330272,8957652.0,KIBA ARMS,KIBA,27,9492695.0,Ghost Sheep,,42,False,2024-10-10 10:17:38
17119,7981341947,9303484.0,HEROIC,Heroic,24,8375259.0,Infinity,Infinity,7,True,2024-10-10 10:29:42
16313,7981360114,8936507.0,FenixTeam,FT,41,9018528.0,Crew X,CrX,24,True,2024-10-10 10:48:40
16933,7981365852,9554522.0,Dominator Esports,DMT,40,9537989.0,nocylinder,NOC,20,True,2024-10-10 10:54:36
17233,7981367623,8629315.0,Wiser Warriors,WW,52,8629014.0,Dragon Blood,DB,26,True,2024-10-10 10:57:48
17111,7981373196,9530947.0,Palianytsia,PLNTS,50,9389234.0,Bushido,Bushido,34,True,2024-10-10 11:03:02
17119,7981398073,8254400.0,beastcoast,bc,21,9247354.0,Team Falcons,FLCN,32,False,2024-10-10 11:36:42
16313,7981405108,9018528.0,Crew X,CrX,54,8936507.0,FenixTeam,FT,44,True,2024-10-10 11:31:57
15901,7981413977,9564074.0,Demigods,DG,44,9564076.0,Kiba arms,kiba,9,True,2024-10-10 11:39:47
16933,7981438445,9546483.0,,,42,9538207.0,Myth Avenue Gaming,MAG,25,True,2024-10-10 12:02:26
17233,7981438869,8629005.0,Flawless Goblins,Fg,18,9426115.0,Dark Rebellion,DR,24,False,2024-10-10 12:02:08
15901,7981465456,9564074.0,Demigods,DG,42,9564076.0,Kiba arms,kiba,10,True,2024-10-10 12:22:39
17111,7981474518,9389234.0,Bushido,Bushido,46,9530947.0,Palianytsia,PLNTS,30,True,2024-10-10 12:29:50
17233,7981487563,9426115.0,Dark Rebellion,DR,17,8629005.0,Flawless Goblins,Fg,28,False,2024-10-10 12:40:11
17119,7981523234,9247354.0,Team Falcons,FLCN,23,8254400.0,beastcoast,bc,52,False,2024-10-10 13:09:24
16933,7981534099,9538207.0,Myth Avenue Gaming,MAG,19,9564046.0,CSC,Kryfans,41,False,2024-10-10 13:12:28
15901,7981534205,9477543.0,Dominion,DOM,29,9344732.0,Elite Eclipse,,43,False,2024-10-10 13:14:18
17233,7981539135,8629005.0,Flawless Goblins,Fg,15,9426115.0,Dark Rebellion,DR,32,False,2024-10-10 13:18:46
17111,7981568753,9530947.0,Palianytsia,PLNTS,59,9389234.0,Bushido,Bushido,45,False,2024-10-10 13:37:29
17233,7981607273,9425656.0,LSG,LSG,21,8629317.0,Bright Crusaders,Bc,44,False,2024-10-10 14:01:08
15901,7981631307,9344732.0,Elite Eclipse,,39,9477543.0,Dominion,DOM,24,True,2024-10-10 14:15:34
17119,7981664422,9247354.0,Team Falcons,FLCN,35,8254400.0,beastcoast,bc,15,True,2024-10-10 14:36:11
17233,7981677488,8629317.0,Bright Crusaders,Bc,23,9425656.0,LSG,LSG,16,True,2024-10-10 14:45:46
17111,7981705664,9449748.0,DMS,DMS,28,8376696.0,One Move,Move,25,True,2024-10-10 15:03:31
15901,7981731853,9492830.0,Prodigy of god,POG,29,8965054.0,EYE-Gaming,EYE,21,True,2024-10-10 15:30:13
17233,7981740606,8629014.0,Dragon Blood,DB,27,2443375.0,Foxy gaming,Foxy,29,False,2024-10-10 15:24:53
17119,7981790118,9498970.0,AVULUS,AVULUS,11,8728920.0,nouns,nouns,5,True,2024-10-10 16:05:29
17233,7981801871,2443375.0,Foxy gaming,Foxy,26,8629014.0,Dragon Blood,DB,36,False,2024-10-10 16:04:42
15901,7981830116,8965054.0,EYE-Gaming,EYE,39,9492830.0,Prodigy of god,POG,24,True,2024-10-10 16:22:52
17111,7981833201,8376696.0,One Move,Move,17,9449748.0,DMS,DMS,34,False,2024-10-10 16:26:12
17233,7981857186,8629014.0,Dragon Blood,DB,38,2443375.0,Foxy gaming,Foxy,20,True,2024-10-10 16:41:33
17170,7981882282,9564220.0,НАЙ-СЛАБИТЕ ЕООД,НС,23,7764334.0,TEAM.JeBait,JB,47,False,2024-10-10 16:57:51
17119,7981891602,8728920.0,nouns,nouns,24,9498970.0,AVULUS,AVULUS,12,True,2024-10-10 17:08:16
