leagueid,match_id,radiant_team_id,radiant.name,radiant.tag,radiant_score,dire_team_id,dire.name,dire.tag,dire_score,radiant_win
15026,7180632111,,,,60,,,,32,True
14915,7180648329,,,,30,,,,7,True
15109,7180656542,,,,28,,,,21,True
15310,7180666801,,,,34,,,,24,True
15026,7180668108,,,,43,,,,39,True
14915,7180671783,,,,7,,,,33,False
15109,7180692546,,,,35,,,,43,False
15026,7180708144,,,,26,,,,37,False
15310,7180713156,,,,19,,,,34,False
15109,7180719692,,,,50,,,,32,True
14915,7180725549,,,,39,,,,24,True
15026,7180748480,,,,36,,,,47,False
15109,7180761614,,,,44,,,,43,False
14915,7180768412,,,,45,,,,29,True
15310,7180771556,,,,37,,,,23,True
15286,7180774145,,,,10,,,,23,False
15026,7180786528,,,,39,,,,45,False
15109,7180800102,,,,13,,,,39,False
15286,7180820744,,,,16,,,,7,True
15026,7180830183,,,,34,,,,15,True
15310,7180831321,,,,30,,,,44,False
14915,7180835811,,,,39,,,,46,False
15109,7180842575,,,,20,,,,30,False
14915,7180848015,,,,45,,,,31,False
15026,7180872152,,,,39,,,,31,True
15109,7180887003,,,,18,,,,24,False
15310,7180897464,,,,32,,,,38,False
14915,7180914617,,,,49,,,,11,True
15026,7180915432,,,,43,,,,27,True
15344,7180920285,,,,37,,,,8,True
15109,7180925622,,,,41,,,,30,True
14915,7180928942,,,,29,,,,40,False
15335,7180946227,,,,24,,,,20,True
15286,7180947176,,,,15,,,,29,False
15026,7180956577,,,,41,,,,33,True
14915,7180962738,,,,33,,,,69,False
15344,7180970997,,,,22,,,,42,False
15310,7180971832,,,,33,,,,15,True
14915,7180992177,,,,13,,,,32,False
15286,7181016830,,,,38,,,,13,True
15310,7181031764,,,,34,,,,7,True
15335,7181035258,,,,13,,,,18,False
14915,7181089405,,,,32,,,,17,True
15286,7181117627,,,,41,,,,16,True
14915,7181129066,,,,43,,,,21,True
14915,7181169087,,,,39,,,,34,True
15335,7181201498,,,,18,,,,30,False
14691,7181210120,,,,13,,,,32,False
15286,7181233918,,,,27,,,,5,True
14915,7181251787,,,,23,,,,46,False
14915,7181268334,,,,14,,,,27,False
14691,7181305938,,,,25,,,,48,False
15335,7181305948,,,,20,,,,40,False
15286,7181324475,,,,14,,,,25,False
14915,7181369770,,,,48,,,,12,True
14691,7181419727,,,,27,,,,41,False
15257,7181422154,,,,51,,,,28,True
15335,7181436558,,,,22,,,,9,True
14915,7181443696,,,,44,,,,43,False
15365,7181476238,,,,26,,,,18,False
15286,7181484775,,,,38,,,,21,True
15257,7181502217,,,,25,,,,34,False
14691,7181514356,,,,33,,,,27,True
14915,7181547526,,,,29,,,,45,False
15365,7181576297,,,,27,,,,17,True
15286,7181576621,,,,41,,,,27,True
15257,7181583900,,,,14,,,,26,False
15325,7181602104,,,,45,,,,58,False
14915,7181624442,,,,32,,,,50,False
14691,7181627990,,,,30,,,,41,False
15257,7181662221,,,,18,,,,29,False
14915,7181689397,,,,42,,,,39,True
15365,7181697009,,,,21,,,,4,True
15269,7181703225,,,,17,,,,30,False
15325,7181704835,,,,10,,,,35,False
15257,7181707514,,,,32,,,,12,True
15365,7181758449,,,,30,,,,21,True
15269,7181766896,,,,38,,,,26,True
15257,7181778270,,,,34,,,,15,True
15257,7181813250,,,,26,,,,44,False
15365,7181821871,,,,20,,,,26,False
15269,7181841299,,,,10,,,,23,False
15365,7181865758,,,,8,,,,28,False
15269,7181875405,,,,15,,,,11,True
15365,7181894715,,,,39,,,,16,True
15026,7182015634,,,,19,,,,40,False
15109,7182032694,,,,39,,,,46,False
15026,7182042141,,,,23,,,,18,True
15374,7182054004,,,,7,,,,13,False
15310,7182059071,,,,25,,,,37,False
15109,7182063930,,,,29,,,,15,True
15026,7182082607,,,,32,,,,27,True
15109,7182087546,,,,34,,,,12,True
15374,7182095821,,,,26,,,,7,True
15310,7182099406,,,,2,,,,19,False
15109,7182113871,,,,38,,,,23,True
15026,7182119454,,,,19,,,,41,False
15109,7182141993,,,,36,,,,42,False
15026,7182163989,,,,28,,,,41,False
15374,7182176119,,,,29,,,,11,True
15109,7182178517,,,,38,,,,24,True
15310,7182182619,,,,34,,,,19,True
14915,7182195941,,,,9,,,,31,False
15026,7182201558,,,,31,,,,33,False
15109,7182227097,,,,43,,,,56,False
15374,7182232590,,,,21,,,,30,False
14915,7182241330,,,,20,,,,45,False
15310,7182241414,,,,27,,,,10,True
15026,7182244472,,,,38,,,,39,True
15109,7182266235,,,,22,,,,25,False
15026,7182287582,,,,20,,,,30,False
15310,7182290210,,,,16,,,,31,False
14915,7182296840,,,,42,,,,36,True
15109,7182311473,,,,39,,,,34,True
15286,7182345389,,,,20,,,,39,False
15374,7182345867,,,,21,,,,20,True
15344,7182347967,,,,32,,,,8,True
15310,7182351298,,,,45,,,,13,True
15344,7182411349,,,,42,,,,18,True
15310,7182422514,,,,40,,,,29,True
15286,7182424959,,,,39,,,,23,True
15374,7182431032,,,,12,,,,43,False
15351,7182496638,,,,32,,,,16,True
15374,7182549379,,,,31,,,,23,False
15286,7182590939,,,,24,,,,29,True
15344,7182596993,,,,47,,,,47,False
14691,7182603586,,,,19,,,,37,False
15351,7182637411,,,,32,,,,32,True
15286,7182728678,,,,7,,,,27,False
14691,7182751717,,,,44,,,,22,True
15344,7182772941,,,,47,,,,17,True
15351,7182797990,,,,15,,,,21,False
15257,7182822606,,,,17,,,,31,False
14691,7182854433,,,,4,,,,32,False
15286,7182888817,,,,7,,,,33,False
15351,7182925373,,,,23,,,,15,True
15257,7182931842,,,,37,,,,23,True
15325,7182932852,,,,34,,,,17,True
15286,7182971290,,,,34,,,,12,True
15351,7183009152,,,,37,,,,10,True
15257,7183017680,,,,36,,,,40,False
15325,7183023808,,,,43,,,,37,True
15325,7183091457,,,,36,,,,16,True
15257,7183099680,,,,46,,,,22,True
15351,7183110386,,,,8,,,,39,False
15269,7183123709,,,,6,,,,43,False
15257,7183165489,,,,37,,,,19,True
15351,7183172943,,,,29,,,,29,True
15269,7183191282,,,,58,,,,35,True
15257,7183231230,,,,29,,,,18,True
15350,7183235162,,,,7,,,,19,False
15269,7183269023,,,,12,,,,35,False
15257,7183271178,,,,38,,,,23,True
15350,7183273291,,,,45,,,,8,True
15269,7183311378,,,,38,,,,17,True
15350,7183346426,,,,21,,,,38,False
15269,7183354686,,,,36,,,,35,True
15350,7183397720,,,,28,,,,12,True
15383,7183476668,,,,38,,,,11,True
15368,7183483483,,,,41,,,,20,True
15026,7183483511,,,,47,,,,35,True
15368,7183484099,,,,9,,,,31,False
15026,7183531095,,,,8,,,,28,False
15310,7183538584,,,,16,,,,36,False
15368,7183540429,,,,44,,,,33,False
15383,7183541259,,,,21,,,,38,False
14915,7183541799,,,,29,,,,57,False
15368,7183549057,,,,38,,,,26,True
15026,7183561286,,,,24,,,,48,False
15310,7183598234,,,,41,,,,39,True
15368,7183603663,,,,9,,,,29,False
15026,7183604844,,,,30,,,,18,True
15368,7183607716,,,,35,,,,12,True
14915,7183613992,,,,23,,,,12,True
15383,7183635553,,,,6,,,,18,False
15026,7183653994,,,,32,,,,14,True
14915,7183654136,,,,27,,,,21,True
15368,7183663772,,,,27,,,,47,False
15286,7183694762,,,,34,,,,40,False
15310,7183699047,,,,16,,,,40,False
15109,7183704782,,,,36,,,,53,False
15383,7183706039,,,,15,,,,28,False
15026,7183707050,,,,39,,,,17,True
14915,7183711368,,,,46,,,,19,True
15368,7183736966,,,,26,,,,45,False
15026,7183754975,,,,29,,,,43,False
15109,7183759750,,,,32,,,,25,False
14915,7183766170,,,,26,,,,42,False
15310,7183779894,,,,34,,,,18,True
15383,7183793243,,,,25,,,,31,False
15109,7183803157,,,,43,,,,67,False
15286,7183804446,,,,33,,,,19,True
15026,7183815320,,,,31,,,,14,True
15310,7183846152,,,,23,,,,5,True
14915,7183852845,,,,32,,,,32,True
15026,7183855023,,,,59,,,,48,False
15109,7183867037,,,,24,,,,33,False
15335,7183908466,,,,40,,,,12,True
15286,7183913815,,,,28,,,,24,True
15109,7183916782,,,,46,,,,69,False
15383,7183916798,,,,31,,,,17,True
14915,7183937567,,,,16,,,,49,False
14915,7183940265,,,,36,,,,39,False
15109,7183984553,,,,36,,,,43,False
15335,7183995079,,,,23,,,,38,False
15383,7184007659,,,,29,,,,15,True
15286,7184012668,,,,20,,,,39,False
14915,7184027950,,,,42,,,,25,True
15109,7184058555,,,,64,,,,53,True
15383,7184108067,,,,18,,,,32,False
15335,7184109708,,,,3,,,,22,False
14915,7184124423,,,,32,,,,35,True
15109,7184153580,,,,26,,,,23,True
15286,7184181606,,,,26,,,,30,False
14915,7184214762,,,,18,,,,44,False
15335,7184215579,,,,4,,,,27,False
15109,7184220056,,,,43,,,,54,False
15382,7184267601,,,,33,,,,58,False
15109,7184290747,,,,49,,,,36,True
15335,7184294220,,,,39,,,,20,True
15286,7184323988,,,,30,,,,19,True
14915,7184325687,,,,6,,,,49,False
15109,7184364043,,,,36,,,,60,False
15382,7184376180,,,,42,,,,30,True
14915,7184388247,,,,58,,,,31,True
15257,7184404639,,,,29,,,,18,True
15335,7184467364,,,,19,,,,11,True
15286,7184474623,,,,36,,,,54,False
15382,7184489295,,,,47,,,,25,True
15257,7184502845,,,,43,,,,26,True
15335,7184570710,,,,12,,,,31,False
15382,7184581378,,,,52,,,,18,True
15286,7184591485,,,,15,,,,31,False
15257,7184592314,,,,39,,,,21,True
15350,7184628014,,,,42,,,,20,True
15325,7184631376,,,,21,,,,8,True
15335,7184648065,,,,41,,,,16,True
15325,7184675217,,,,30,,,,48,False
15257,7184690732,,,,9,,,,27,False
15350,7184712188,,,,36,,,,40,False
15269,7184715889,,,,11,,,,33,False
15257,7184742865,,,,32,,,,20,True
15269,7184788191,,,,21,,,,1,True
15350,7184794957,,,,13,,,,58,False
15257,7184809708,,,,10,,,,34,False
15257,7184850757,,,,37,,,,13,True
15350,7184854997,,,,29,,,,12,True
15269,7184892937,,,,11,,,,30,False
15350,7184900410,,,,14,,,,46,False
15269,7184935145,,,,39,,,,8,True
15350,7184954323,,,,37,,,,4,True
15350,7184984447,,,,38,,,,8,True
15026,7185048627,,,,32,,,,9,True
15026,7185083966,,,,18,,,,40,False
15383,7185087645,,,,23,,,,20,True
15026,7185121099,,,,35,,,,33,True
15383,7185141556,,,,21,,,,34,False
15026,7185159589,,,,45,,,,42,True
15426,7185184795,,,,37,,,,24,True
15026,7185210699,,,,29,,,,31,True
15426,7185251840,,,,11,,,,41,False
15383,7185259218,,,,11,,,,34,False
15026,7185261581,,,,31,,,,54,False
15426,7185314412,,,,24,,,,41,False
15026,7185323920,,,,45,,,,42,True
15383,7185341586,,,,17,,,,27,False
15426,7185397443,,,,45,,,,31,True
15026,7185407775,,,,33,,,,22,True
15383,7185440420,,,,13,,,,25,False
15026,7185463927,,,,16,,,,40,False
15426,7185479077,,,,21,,,,19,True
15109,7185515285,,,,30,,,,48,False
15344,7185557495,,,,35,,,,7,True
15426,7185570762,,,,36,,,,17,True
15109,7185574077,,,,25,,,,21,False
14915,7185599298,,,,15,,,,35,False
15383,7185600107,,,,14,,,,20,False
15109,7185622605,,,,24,,,,18,True
15344,7185641686,,,,13,,,,28,False
12903,7185655382,,,,24,,,,42,False
15426,7185663327,,,,48,,,,30,True
12903,7185663921,,,,25,,,,1,True
12903,7185666602,,,,6,,,,28,False
12903,7185672899,,,,43,,,,5,True
14915,7185675306,,,,32,,,,19,True
15109,7185678601,,,,44,,,,49,False
15383,7185698091,,,,22,,,,11,True
15344,7185722872,,,,25,,,,34,False
12903,7185735048,,,,9,,,,44,False
12903,7185736843,,,,25,,,,7,True
12903,7185755040,,,,30,,,,21,True
12903,7185766637,,,,52,,,,32,True
15109,7185768056,,,,44,,,,62,False
14691,7185845732,,,,11,,,,30,False
15335,7185847633,,,,6,,,,21,False
15286,7185852552,,,,13,,,,27,False
15109,7185854588,,,,44,,,,43,False
12903,7185904177,,,,42,,,,17,True
12903,7185908104,,,,28,,,,4,True
14894,7185939223,,,,16,,,,44,False
15335,7185953995,,,,10,,,,22,False
14691,7185980523,,,,17,,,,38,False
15286,7185981024,,,,31,,,,10,True
15109,7186006543,,,,23,,,,25,False
12903,7186011408,,,,28,,,,47,False
14691,7186058112,,,,46,,,,24,True
15335,7186065142,,,,9,,,,20,False
15109,7186066738,,,,47,,,,55,True
12903,7186105768,,,,10,,,,34,False
15335,7186143438,,,,11,,,,26,False
15365,7186146091,,,,30,,,,25,True
14691,7186190121,,,,26,,,,28,True
15325,7186204322,,,,22,,,,54,False
15257,7186227832,,,,34,,,,11,True
15335,7186235946,,,,12,,,,36,False
15365,7186254784,,,,18,,,,31,False
15257,7186281764,,,,37,,,,36,True
15351,7186302717,,,,26,,,,14,True
14691,7186303073,,,,37,,,,27,True
15335,7186320538,,,,40,,,,34,False
15257,7186369626,,,,37,,,,40,False
15351,7186379101,,,,17,,,,38,False
15365,7186379917,,,,37,,,,29,False
15257,7186419551,,,,31,,,,22,True
15257,7186460145,,,,30,,,,27,True
15365,7186465944,,,,11,,,,32,False
15257,7186493145,,,,32,,,,11,True
15365,7186512641,,,,7,,,,17,False
15257,7186520705,,,,20,,,,21,False
15365,7186548862,,,,23,,,,24,False
15257,7186549716,,,,30,,,,28,True
15365,7186589032,,,,38,,,,55,False
15350,7186595763,,,,21,,,,31,False
15383,7186632014,,,,43,,,,19,True
15350,7186633019,,,,11,,,,30,False
15383,7186668925,,,,34,,,,30,False
15350,7186669295,,,,34,,,,26,False
15026,7186708155,,,,23,,,,32,False
15109,7186710803,,,,34,,,,34,False
15026,7186734720,,,,35,,,,17,True
15109,7186734791,,,,27,,,,35,False
15374,7186752483,,,,6,,,,27,False
15426,7186754716,,,,44,,,,47,False
15109,7186756974,,,,16,,,,23,False
15026,7186765075,,,,29,,,,13,True
15383,7186778829,,,,20,,,,35,False
15109,7186785723,,,,17,,,,27,False
15374,7186787815,,,,26,,,,10,True
15026,7186789977,,,,25,,,,21,True
15426,7186810436,,,,40,,,,11,True
15026,7186815475,,,,34,,,,44,False
15109,7186817141,,,,44,,,,49,False
15383,7186835502,,,,15,,,,28,False
15109,7186848842,,,,37,,,,25,True
15426,7186853588,,,,28,,,,28,False
15026,7186857487,,,,29,,,,39,False
15374,7186868834,,,,11,,,,36,False
15109,7186886119,,,,27,,,,43,False
15026,7186902059,,,,40,,,,26,True
15426,7186916915,,,,27,,,,19,True
15109,7186921717,,,,30,,,,42,False
15374,7186923574,,,,12,,,,27,False
14915,7186943404,,,,35,,,,14,True
15026,7186946488,,,,32,,,,31,True
15109,7186962103,,,,35,,,,48,False
15426,7186972567,,,,40,,,,46,True
15374,7186976751,,,,4,,,,39,False
15383,7186980004,,,,25,,,,16,True
14915,7186980218,,,,41,,,,49,False
15335,7186980483,,,,14,,,,30,False
15026,7186987448,,,,42,,,,30,True
15109,7187003377,,,,22,,,,20,True
15026,7187034409,,,,44,,,,47,True
15109,7187043495,,,,35,,,,33,False
15374,7187045624,,,,3,,,,27,False
15286,7187048040,,,,20,,,,35,False
15383,7187048741,,,,30,,,,23,False
14915,7187057127,,,,42,,,,40,True
14915,7187062239,,,,42,,,,25,True
15335,7187064528,,,,29,,,,7,True
15426,7187076506,,,,37,,,,22,True
14915,7187115887,,,,49,,,,11,True
15374,7187122527,,,,17,,,,17,True
14915,7187127495,,,,18,,,,46,False
15335,7187134629,,,,32,,,,30,True
15286,7187137904,,,,32,,,,16,True
15426,7187166785,,,,31,,,,53,False
14915,7187187613,,,,19,,,,44,False
14915,7187202039,,,,12,,,,31,False
15374,7187218223,,,,23,,,,18,True
14915,7187261249,,,,53,,,,37,True
15426,7187263445,,,,39,,,,26,True
15351,7187282133,,,,25,,,,11,True
15286,7187286368,,,,19,,,,37,False
14915,7187289053,,,,17,,,,31,False
14915,7187368190,,,,51,,,,26,True
15351,7187382203,,,,57,,,,28,True
15286,7187397174,,,,27,,,,16,True
14915,7187475261,,,,36,,,,10,True
15257,7187489645,,,,22,,,,8,True
15351,7187514531,,,,36,,,,14,True
15382,7187532337,,,,25,,,,49,False
14915,7187532764,,,,56,,,,30,True
15365,7187552726,,,,25,,,,6,True
15257,7187571953,,,,15,,,,27,False
15286,7187572530,,,,17,,,,42,False
14915,7187587042,,,,23,,,,35,False
15325,7187603428,,,,53,,,,43,True
15351,7187604512,,,,25,,,,14,True
15382,7187609447,,,,61,,,,47,True
15286,7187649927,,,,28,,,,9,True
15257,7187655239,,,,29,,,,34,False
15351,7187669754,,,,15,,,,43,False
15325,7187686755,,,,43,,,,15,True
15350,7187691539,,,,29,,,,15,True
15382,7187691859,,,,44,,,,42,True
15257,7187748952,,,,13,,,,24,False
15286,7187763505,,,,32,,,,46,False
15325,7187763766,,,,29,,,,62,False
15365,7187773508,,,,32,,,,19,True
15350,7187777736,,,,16,,,,36,False
15269,7187782409,,,,47,,,,34,True
15257,7187798487,,,,24,,,,14,True
15286,7187833978,,,,41,,,,59,False
15365,7187839180,,,,42,,,,30,True
15350,7187850949,,,,21,,,,37,False
15257,7187860762,,,,42,,,,22,True
15269,7187863779,,,,15,,,,29,False
15286,7187893827,,,,50,,,,18,True
15257,7187893914,,,,20,,,,34,False
15269,7187907756,,,,35,,,,4,True
15350,7187909458,,,,33,,,,9,True
15269,7187936390,,,,27,,,,17,True
15350,7187944134,,,,31,,,,13,True
15269,7187969742,,,,23,,,,9,True
15350,7187986573,,,,35,,,,41,False
15269,7188003542,,,,20,,,,31,False
15350,7188053914,,,,32,,,,16,True
15384,7188079015,,,,33,,,,47,False
15026,7188080428,,,,56,,,,45,True
15109,7188083215,,,,42,,,,29,True
15350,7188099933,,,,21,,,,37,False
15109,7188109817,,,,22,,,,35,False
15026,7188116587,,,,28,,,,40,False
14915,7188124163,,,,38,,,,55,False
15426,7188128182,,,,14,,,,24,False
15384,7188128242,,,,34,,,,11,True
15109,7188138166,,,,33,,,,15,True
15026,7188146083,,,,40,,,,35,False
15384,7188158388,,,,19,,,,47,False
15350,7188161239,,,,27,,,,11,True
15109,7188161984,,,,24,,,,31,False
15426,7188165506,,,,33,,,,31,True
15026,7188174899,,,,28,,,,44,False
14915,7188175251,,,,34,,,,17,True
15109,7188195187,,,,30,,,,20,True
15384,7188207599,,,,35,,,,26,False
15026,7188208181,,,,43,,,,26,True
15426,7188213606,,,,26,,,,28,True
14915,7188215784,,,,36,,,,28,True
15109,7188230873,,,,30,,,,19,True
14915,7188233576,,,,4,,,,28,False
15026,7188246898,,,,16,,,,34,False
15109,7188260988,,,,43,,,,31,False
14915,7188262424,,,,11,,,,44,False
15426,7188271632,,,,44,,,,47,False
14915,7188274483,,,,38,,,,12,True
15384,7188281545,,,,28,,,,8,True
15026,7188283383,,,,50,,,,56,True
15109,7188305510,,,,31,,,,26,False
14915,7188312551,,,,49,,,,32,True
14915,7188318122,,,,28,,,,47,False
15026,7188335287,,,,35,,,,23,True
15426,7188337432,,,,19,,,,37,False
15109,7188353102,,,,28,,,,51,False
14915,7188372092,,,,36,,,,46,False
14915,7188377817,,,,34,,,,27,True
15026,7188384070,,,,16,,,,20,False
15109,7188398597,,,,15,,,,23,False
15286,7188400366,,,,12,,,,29,False
15336,7188402541,,,,38,,,,27,True
15426,7188411464,,,,17,,,,49,False
15286,7188472502,,,,33,,,,18,True
15426,7188488184,,,,29,,,,14,True
15336,7188520941,,,,16,,,,31,False
15426,7188561212,,,,17,,,,43,False
15286,7188561988,,,,36,,,,16,True
15336,7188655924,,,,10,,,,30,False
15286,7188693532,,,,14,,,,15,False
15336,7188764102,,,,56,,,,54,True
14915,7188787889,,,,52,,,,17,True
15286,7188796278,,,,19,,,,32,False
15257,7188862940,,,,42,,,,38,True
14915,7188887929,,,,52,,,,51,True
15286,7188899331,,,,12,,,,31,False
15382,7188907925,,,,45,,,,35,True
15366,7188937341,,,,33,,,,12,True
15257,7188946358,,,,41,,,,29,True
14915,7188973889,,,,10,,,,28,False
15325,7188989725,,,,20,,,,29,False
15382,7188993707,,,,15,,,,44,False
15286,7189006108,,,,22,,,,19,True
14915,7189043674,,,,51,,,,49,False
15366,7189049673,,,,15,,,,11,True
15257,7189055015,,,,28,,,,20,True
15325,7189071794,,,,33,,,,53,False
15382,7189071999,,,,3,,,,18,False
15286,7189085468,,,,27,,,,14,True
15382,7189103284,,,,21,,,,37,False
14915,7189116310,,,,39,,,,27,True
15257,7189128417,,,,18,,,,24,False
15366,7189148443,,,,11,,,,32,False
15286,7189154571,,,,27,,,,19,True
15269,7189157925,,,,29,,,,44,False
15325,7189167505,,,,36,,,,51,False
15257,7189197084,,,,27,,,,39,False
15366,7189212689,,,,12,,,,38,False
15269,7189230816,,,,33,,,,8,True
15257,7189238620,,,,27,,,,16,True
15366,7189256517,,,,31,,,,11,True
15269,7189270610,,,,33,,,,31,True
15257,7189274190,,,,16,,,,27,False
15366,7189304619,,,,14,,,,36,False
15366,7189340165,,,,15,,,,40,False
15109,7189461583,,,,23,,,,23,True
15026,7189467112,,,,29,,,,45,False
15109,7189488057,,,,33,,,,36,False
15375,7189489765,,,,7,,,,28,False
15026,7189496380,,,,24,,,,16,True
14915,7189509860,,,,48,,,,27,True
15109,7189516797,,,,36,,,,24,True
15026,7189521219,,,,38,,,,22,True
15375,7189522613,,,,9,,,,28,False
15426,7189543973,,,,41,,,,8,True
15109,7189545675,,,,37,,,,22,True
15026,7189548678,,,,27,,,,29,False
14915,7189550340,,,,30,,,,21,True
15109,7189573972,,,,34,,,,34,False
15026,7189577076,,,,19,,,,34,False
15426,7189584005,,,,27,,,,45,False
14915,7189586415,,,,19,,,,30,False
15026,7189610120,,,,22,,,,41,False
15375,7189618297,,,,26,,,,33,False
15109,7189626040,,,,44,,,,27,True
14915,7189632373,,,,57,,,,35,True
15426,7189635173,,,,42,,,,9,True
15026,7189652873,,,,41,,,,37,True
15109,7189659848,,,,26,,,,36,False
15426,7189679347,,,,39,,,,32,True
15375,7189681341,,,,19,,,,24,False
14915,7189686243,,,,25,,,,35,False
14915,7189693553,,,,34,,,,43,False
15109,7189697053,,,,24,,,,23,True
15026,7189699236,,,,41,,,,26,True
15375,7189731228,,,,24,,,,16,True
14915,7189732698,,,,32,,,,28,True
15109,7189733409,,,,37,,,,31,False
15026,7189738919,,,,16,,,,36,False
15426,7189750507,,,,22,,,,52,False
14915,7189766627,,,,49,,,,26,True
15375,7189806012,,,,42,,,,17,True
15426,7189821628,,,,27,,,,10,True
14915,7189832774,,,,43,,,,11,True
14915,7189851060,,,,29,,,,26,True
14915,7189875049,,,,15,,,,41,False
15375,7189884474,,,,9,,,,32,False
15426,7189900041,,,,22,,,,54,False
15352,7189930896,,,,32,,,,6,True
14915,7189942720,,,,49,,,,21,True
14915,7189978318,,,,27,,,,34,False
14915,7189994567,,,,24,,,,7,True
15426,7190000649,,,,35,,,,49,False
15352,7190021233,,,,41,,,,12,True
14915,7190070614,,,,41,,,,40,True
14915,7190074198,,,,50,,,,15,True
14915,7190160688,,,,21,,,,35,False
14915,7190201615,,,,7,,,,44,False
15352,7190211769,,,,9,,,,32,False
15257,7190235506,,,,39,,,,29,True
14915,7190244253,,,,22,,,,41,False
15352,7190308611,,,,11,,,,35,False
15257,7190319493,,,,28,,,,17,True
14915,7190325633,,,,43,,,,24,True
15257,7190366327,,,,41,,,,33,True
15325,7190376381,,,,68,,,,42,True
14915,7190395607,,,,24,,,,47,False
15352,7190444131,,,,26,,,,36,False
15257,7190454889,,,,17,,,,28,False
14915,7190458538,,,,44,,,,33,True
15269,7190513366,,,,7,,,,26,False
15352,7190522768,,,,28,,,,26,True
15257,7190523017,,,,18,,,,39,False
14915,7190528421,,,,28,,,,38,False
15257,7190574668,,,,33,,,,18,True
15269,7190575301,,,,43,,,,16,True
14915,7190582965,,,,8,,,,38,False
15257,7190614623,,,,17,,,,30,False
14915,7190616451,,,,48,,,,28,True
15353,7190625822,,,,30,,,,14,True
15257,7190640285,,,,45,,,,24,True
15269,7190662492,,,,11,,,,21,False
15353,7190666630,,,,9,,,,39,False
15269,7190697879,,,,26,,,,35,True
15353,7190718442,,,,39,,,,17,True
15353,7190754891,,,,41,,,,9,True
15353,7190787508,,,,34,,,,17,True
15384,7190809289,,,,27,,,,12,True
15026,7190826902,,,,33,,,,25,True
15109,7190827070,,,,17,,,,30,False
15384,7190849025,,,,26,,,,9,True
15026,7190850273,,,,34,,,,21,True
15109,7190851727,,,,42,,,,47,False
15426,7190869705,,,,11,,,,40,False
14915,7190869801,,,,35,,,,24,True
15026,7190875450,,,,32,,,,22,True
15109,7190882763,,,,27,,,,26,True
15384,7190884565,,,,37,,,,29,True
14915,7190902420,,,,34,,,,31,True
15109,7190908809,,,,20,,,,20,True
15026,7190909810,,,,47,,,,59,False
15426,7190910537,,,,18,,,,43,False
14915,7190935871,,,,41,,,,11,True
15109,7190944067,,,,45,,,,49,False
15026,7190945026,,,,21,,,,34,False
15384,7190951678,,,,20,,,,6,True
15026,7190977530,,,,38,,,,25,True
14915,7190989783,,,,30,,,,30,False
15109,7190989951,,,,23,,,,29,True
15426,7190991806,,,,27,,,,7,True
15384,7191001157,,,,29,,,,19,True
15026,7191018111,,,,42,,,,25,True
15109,7191024006,,,,42,,,,32,True
15426,7191031017,,,,45,,,,27,True
14915,7191044436,,,,13,,,,36,False
14915,7191059290,,,,37,,,,27,True
15026,7191060711,,,,38,,,,42,False
15384,7191069703,,,,6,,,,21,False
14915,7191090450,,,,25,,,,40,False
15109,7191091745,,,,61,,,,67,False
14915,7191113251,,,,47,,,,24,True
15026,7191131453,,,,34,,,,20,True
15336,7191147081,,,,17,,,,14,True
15344,7191155283,,,,12,,,,26,False
15426,7191156176,,,,38,,,,10,True
14915,7191169487,,,,26,,,,37,False
14915,7191170441,,,,28,,,,7,True
15026,7191173355,,,,32,,,,37,False
15336,7191214837,,,,43,,,,9,True
15344,7191217525,,,,26,,,,31,False
14915,7191232544,,,,43,,,,18,True
15426,7191233566,,,,35,,,,29,True
14915,7191236978,,,,35,,,,13,True
15336,7191302014,,,,36,,,,30,False
14915,7191328649,,,,43,,,,16,True
14915,7191359001,,,,33,,,,22,True
14915,7191369731,,,,25,,,,53,False
15336,7191429220,,,,23,,,,10,True
14915,7191453808,,,,33,,,,18,True
14915,7191488780,,,,17,,,,28,False
14915,7191496086,,,,34,,,,17,True
15336,7191527186,,,,9,,,,32,False
14915,7191553468,,,,50,,,,51,False
14915,7191573926,,,,55,,,,28,True
15257,7191624935,,,,25,,,,10,True
14915,7191646664,,,,61,,,,45,False
14915,7191653006,,,,39,,,,24,True
15366,7191668704,,,,13,,,,34,False
15257,7191687105,,,,44,,,,37,True
15382,7191700380,,,,5,,,,27,False
15382,7191738761,,,,57,,,,13,True
14915,7191739236,,,,47,,,,25,True
15366,7191743800,,,,40,,,,23,True
15257,7191756524,,,,36,,,,12,True
15325,7191786406,,,,49,,,,45,True
14915,7191799140,,,,27,,,,23,True
15382,7191801964,,,,12,,,,48,False
15269,7191806800,,,,42,,,,33,False
15257,7191830421,,,,37,,,,20,True
14915,7191855701,,,,11,,,,30,False
15366,7191869047,,,,25,,,,33,False
15325,7191882267,,,,32,,,,30,True
15257,7191882501,,,,26,,,,18,True
14915,7191897100,,,,16,,,,54,False
15269,7191898855,,,,5,,,,22,False
14915,7191935451,,,,65,,,,38,True
15269,7191938868,,,,34,,,,23,True
15257,7191945890,,,,35,,,,19,True
15366,7191950420,,,,26,,,,11,True
15257,7191987661,,,,37,,,,20,True
15366,7192014162,,,,25,,,,44,False
15257,7192015276,,,,13,,,,31,False
15366,7192049604,,,,28,,,,15,True
15366,7192078124,,,,38,,,,20,True
15026,7192175820,,,,29,,,,56,False
15375,7192204873,,,,11,,,,27,False
15026,7192211321,,,,26,,,,26,False
