leagueid,match_id,radiant_team_id,radiant.name,radiant.tag,radiant_score,dire_team_id,dire.name,dire.tag,dire_score,radiant_win
13980,6456262860,,,,30,,,,25,True
13980,6456262936,,,,46,,,,41,True
14015,6456322498,,,,37,,,,32,True
13572,6456373343,,,,27,,,,36,False
14015,6456419594,,,,33,,,,20,True
13572,6456430717,,,,32,,,,23,True
13572,6456472120,,,,23,,,,7,True
14015,6456472206,,,,38,,,,34,False
13572,6456516788,,,,15,,,,28,False
14015,6456528418,,,,29,,,,17,True
13572,6456541253,,,,22,,,,15,True
14015,6456555809,,,,28,,,,21,True
13981,6456560392,,,,29,,,,19,True
13981,6456560575,,,,45,,,,13,True
13981,6456560610,,,,24,,,,12,True
13981,6456560837,,,,29,,,,47,False
13981,6456561255,,,,31,,,,39,False
13981,6456561259,,,,38,,,,10,True
13981,6456561374,,,,16,,,,24,False
13981,6456561593,,,,18,,,,33,False
13981,6456561881,,,,31,,,,8,True
13981,6456562165,,,,47,,,,31,True
13981,6456563445,,,,39,,,,8,True
13981,6456563778,,,,12,,,,22,False
13981,6456564746,,,,43,,,,45,False
13981,6456564819,,,,44,,,,20,True
13981,6456594429,,,,31,,,,9,True
13981,6456595965,,,,33,,,,31,True
13981,6456600305,,,,35,,,,26,True
13981,6456602429,,,,45,,,,50,False
13981,6456604796,,,,13,,,,38,False
13981,6456608674,,,,24,,,,39,False
13981,6456612854,,,,27,,,,11,True
13981,6456615813,,,,29,,,,15,True
14022,6456637846,,,,37,,,,34,True
13796,6456640342,,,,24,,,,40,False
13981,6456643558,,,,33,,,,28,True
13981,6456648911,,,,26,,,,38,False
13981,6456653080,,,,20,,,,34,False
13981,6456659619,,,,9,,,,38,False
13796,6456673099,,,,28,,,,10,True
13981,6456683922,,,,48,,,,20,True
14022,6456687166,,,,38,,,,47,True
13981,6456692606,,,,5,,,,14,False
13981,6456693977,,,,16,,,,24,False
13981,6456699218,,,,35,,,,21,True
13896,6456707784,,,,27,,,,7,True
13796,6456710879,,,,28,,,,42,False
14022,6456727354,,,,25,,,,5,True
13981,6456739592,,,,34,,,,23,True
13796,6456745563,,,,42,,,,38,True
14022,6456756214,,,,38,,,,5,True
13896,6456762789,,,,35,,,,53,False
13796,6456800401,,,,26,,,,23,True
14022,6456800942,,,,29,,,,7,True
13877,6456809949,,,,38,,,,35,True
13877,6456813156,,,,31,,,,45,True
14022,6456836513,,,,5,,,,25,False
13896,6456838626,,,,47,,,,29,True
13796,6456841440,,,,32,,,,29,False
13940,6456848441,,,,31,,,,20,True
13877,6456865792,,,,74,,,,70,True
13877,6456896946,,,,23,,,,30,False
13994,6456897964,,,,21,,,,34,False
13940,6456899058,,,,28,,,,27,True
13796,6456899072,,,,27,,,,35,False
13994,6456902344,,,,10,,,,30,False
13896,6456904506,,,,11,,,,40,False
13877,6456946659,,,,67,,,,62,False
13796,6456953061,,,,34,,,,32,False
13940,6456956975,,,,42,,,,23,True
13877,6456961894,,,,23,,,,29,False
13994,6456963216,,,,16,,,,21,False
13994,6456973087,,,,34,,,,7,True
13796,6457006965,,,,28,,,,30,False
13924,6457011171,,,,35,,,,32,True
13877,6457029857,,,,37,,,,45,False
13994,6457033692,,,,31,,,,14,True
13877,6457043650,,,,16,,,,45,False
13994,6457050051,,,,30,,,,40,False
13940,6457072154,,,,4,,,,18,False
13924,6457110954,,,,39,,,,29,True
13877,6457127237,,,,59,,,,64,False
13877,6457132401,,,,25,,,,26,False
13994,6457139399,,,,34,,,,15,True
13994,6457148225,,,,25,,,,27,True
13877,6457204262,,,,40,,,,45,False
13994,6457245029,,,,27,,,,6,True
13924,6457262449,,,,51,,,,40,True
13994,6457276195,,,,13,,,,40,False
13877,6457308381,,,,33,,,,15,True
13877,6457334864,,,,55,,,,36,True
13994,6457361352,,,,8,,,,38,False
13877,6457367989,,,,30,,,,41,False
13924,6457385794,,,,52,,,,18,True
13994,6457390544,,,,19,,,,42,False
13877,6457431078,,,,45,,,,63,False
13994,6457435913,,,,20,,,,17,True
13994,6457485817,,,,35,,,,25,True
14015,6457656712,,,,7,,,,30,False
14015,6457712724,,,,33,,,,17,True
14015,6457759035,,,,40,,,,23,True
13572,6457763122,,,,12,,,,27,False
13940,6457809523,,,,7,,,,24,False
13572,6457809970,,,,44,,,,25,True
14015,6457812708,,,,25,,,,35,False
13940,6457842003,,,,26,,,,3,True
13572,6457860003,,,,13,,,,29,False
14015,6457862682,,,,17,,,,35,False
13940,6457868379,,,,17,,,,23,False
13572,6457893551,,,,31,,,,38,False
13940,6457905040,,,,33,,,,25,True
14015,6457908417,,,,42,,,,22,True
13981,6457911019,,,,26,,,,35,False
14015,6457939372,,,,10,,,,39,False
13981,6457946924,,,,32,,,,43,False
14015,6457970524,,,,30,,,,22,True
13981,6457989767,,,,24,,,,7,True
13981,6458019093,,,,23,,,,37,False
14022,6458019915,,,,31,,,,29,False
13796,6458030446,,,,30,,,,32,True
14022,6458059173,,,,28,,,,17,True
13796,6458060988,,,,28,,,,26,True
13896,6458067421,,,,46,,,,32,False
13796,6458094946,,,,33,,,,17,True
14022,6458105090,,,,32,,,,11,True
13896,6458119166,,,,34,,,,9,True
13796,6458125176,,,,16,,,,22,False
14022,6458144589,,,,11,,,,28,False
13896,6458151365,,,,27,,,,40,False
13796,6458157467,,,,34,,,,26,True
14022,6458190732,,,,9,,,,29,False
13877,6458191909,,,,35,,,,23,True
13877,6458192693,,,,33,,,,43,True
13896,6458208154,,,,18,,,,29,False
13796,6458212225,,,,0,,,,1,True
13796,6458220529,,,,37,,,,39,False
14022,6458229594,,,,46,,,,5,True
13877,6458235345,,,,43,,,,28,True
13940,6458239185,,,,42,,,,44,True
13877,6458240750,,,,0,,,,0,True
13877,6458245373,,,,33,,,,14,True
13796,6458261199,,,,16,,,,32,False
13896,6458270176,,,,10,,,,34,False
13994,6458274714,,,,45,,,,13,True
13877,6458286471,,,,21,,,,39,False
13940,6458298422,,,,23,,,,36,False
13877,6458300835,,,,46,,,,54,False
13796,6458309104,,,,33,,,,45,False
13994,6458340034,,,,11,,,,28,False
13877,6458352594,,,,35,,,,50,False
13940,6458361483,,,,46,,,,16,True
13877,6458375476,,,,19,,,,29,False
13796,6458377224,,,,26,,,,47,False
13994,6458417308,,,,18,,,,17,False
13877,6458437681,,,,28,,,,36,False
13877,6458446012,,,,43,,,,35,True
13796,6458446819,,,,15,,,,28,False
13940,6458456692,,,,43,,,,25,True
13877,6458491219,,,,15,,,,20,False
13994,6458509516,,,,22,,,,35,False
13796,6458520181,,,,25,,,,22,True
13877,6458560600,,,,51,,,,12,True
13940,6458578652,,,,32,,,,13,True
13877,6458591135,,,,27,,,,51,False
13994,6458618044,,,,20,,,,36,False
13877,6458643593,,,,32,,,,38,False
13940,6458661647,,,,30,,,,8,True
13877,6458684614,,,,31,,,,36,False
13994,6458717536,,,,35,,,,20,True
13877,6458752608,,,,26,,,,45,False
13994,6458835544,,,,26,,,,39,False
13994,6458924739,,,,23,,,,19,True
14015,6459156320,,,,14,,,,32,False
14015,6459201631,,,,21,,,,46,False
13940,6459202162,,,,21,,,,18,True
14015,6459239400,,,,39,,,,41,False
13940,6459242712,,,,38,,,,23,True
13940,6459271041,,,,6,,,,42,False
14015,6459275998,,,,35,,,,32,True
13940,6459303864,,,,29,,,,16,True
14015,6459318678,,,,42,,,,20,True
13940,6459340959,,,,31,,,,20,True
14015,6459348201,,,,23,,,,23,False
14022,6459418552,,,,21,,,,15,True
13796,6459429653,,,,17,,,,37,False
13896,6459451616,,,,25,,,,6,True
14022,6459451810,,,,26,,,,30,False
13796,6459459937,,,,25,,,,34,True
13896,6459487465,,,,41,,,,26,True
13952,6459493915,,,,19,,,,49,False
13796,6459493959,,,,34,,,,25,False
14022,6459507650,,,,29,,,,9,True
13796,6459529992,,,,24,,,,33,False
13896,6459533439,,,,25,,,,42,False
13972,6459539541,,,,24,,,,47,False
13952,6459539581,,,,46,,,,37,True
14022,6459540525,,,,18,,,,28,False
13796,6459572587,,,,22,,,,18,False
13877,6459590978,,,,36,,,,43,False
13877,6459592019,,,,34,,,,33,False
14022,6459594471,,,,16,,,,36,False
13972,6459600715,,,,30,,,,22,True
13796,6459609130,,,,34,,,,32,True
13896,6459611841,,,,27,,,,8,True
13940,6459629445,,,,21,,,,9,True
14022,6459634432,,,,30,,,,29,True
13952,6459637309,,,,0,,,,0,False
13877,6459648721,,,,51,,,,45,False
13796,6459654709,,,,37,,,,41,False
13877,6459655727,,,,46,,,,14,True
13952,6459663154,,,,44,,,,58,True
13940,6459681153,,,,37,,,,11,True
13994,6459689683,,,,20,,,,27,False
13796,6459706406,,,,22,,,,35,False
13877,6459708640,,,,26,,,,25,False
13877,6459713574,,,,7,,,,46,False
13952,6459734866,,,,8,,,,31,False
13940,6459741154,,,,36,,,,14,True
13796,6459755610,,,,38,,,,43,True
13994,6459762006,,,,19,,,,22,True
13877,6459766823,,,,42,,,,17,True
13877,6459776653,,,,0,,,,0,False
13877,6459798903,,,,38,,,,15,True
13952,6459800283,,,,48,,,,25,True
13940,6459818032,,,,27,,,,15,True
13877,6459833366,,,,29,,,,57,False
13877,6459873019,,,,24,,,,40,False
13877,6459912512,,,,9,,,,42,False
13994,6459915003,,,,8,,,,36,False
13877,6460001246,,,,35,,,,21,True
13877,6460009031,,,,40,,,,16,True
13994,6460032705,,,,12,,,,26,False
13877,6460095437,,,,40,,,,15,True
13994,6460150761,,,,19,,,,34,False
13877,6460170985,,,,35,,,,63,False
13980,6460300864,,,,18,,,,35,False
13980,6460302264,,,,16,,,,7,True
13994,6460318836,,,,13,,,,26,False
13980,6460390557,,,,35,,,,18,True
13952,6460408556,,,,19,,,,37,False
13952,6460416734,,,,6,,,,30,False
13980,6460420769,,,,36,,,,15,True
13994,6460425761,,,,37,,,,29,True
14015,6460480976,,,,28,,,,12,True
13952,6460483823,,,,30,,,,13,True
13952,6460510599,,,,13,,,,37,False
13994,6460532417,,,,14,,,,27,False
13980,6460545370,,,,30,,,,10,True
14015,6460547938,,,,15,,,,18,False
13952,6460549469,,,,19,,,,31,False
13980,6460549699,,,,34,,,,11,True
13952,6460567287,,,,31,,,,40,False
13952,6460577893,,,,31,,,,20,True
13980,6460616819,,,,0,,,,22,False
13952,6460618740,,,,49,,,,37,True
13952,6460620466,,,,38,,,,17,True
13980,6460622406,,,,29,,,,15,True
13952,6460623813,,,,37,,,,14,True
13952,6460625803,,,,18,,,,36,False
13952,6460628796,,,,51,,,,27,True
13572,6460629064,,,,20,,,,44,False
13952,6460632841,,,,31,,,,33,False
13980,6460667175,,,,10,,,,31,False
13952,6460670143,,,,43,,,,33,True
14015,6460670730,,,,23,,,,5,True
13952,6460671503,,,,52,,,,33,True
13572,6460672714,,,,39,,,,18,True
13952,6460674398,,,,24,,,,39,False
13940,6460674861,,,,29,,,,28,True
13952,6460676308,,,,23,,,,11,True
13952,6460684141,,,,31,,,,57,False
14015,6460707366,,,,8,,,,20,False
13952,6460712224,,,,33,,,,37,False
13952,6460713280,,,,49,,,,47,False
13572,6460716523,,,,32,,,,25,True
13952,6460722087,,,,22,,,,28,False
13940,6460724900,,,,29,,,,4,True
13952,6460731632,,,,54,,,,23,True
14015,6460738430,,,,14,,,,24,False
13940,6460755204,,,,16,,,,37,False
13572,6460755967,,,,25,,,,5,True
13952,6460765235,,,,43,,,,13,True
13952,6460766635,,,,18,,,,42,False
13952,6460780191,,,,44,,,,30,False
14015,6460780688,,,,48,,,,25,True
13572,6460782311,,,,0,,,,0,False
13572,6460786022,,,,11,,,,27,False
13940,6460789086,,,,19,,,,47,False
13952,6460792263,,,,18,,,,36,False
13952,6460797657,,,,38,,,,37,True
13952,6460804482,,,,20,,,,7,True
13981,6460814463,,,,41,,,,28,True
13981,6460820821,,,,10,,,,25,False
14015,6460828396,,,,14,,,,23,False
13940,6460831976,,,,14,,,,39,False
13952,6460834087,,,,28,,,,49,False
13952,6460834549,,,,11,,,,34,False
13896,6460850251,,,,38,,,,44,False
14039,6460859418,,,,30,,,,13,True
13981,6460859662,,,,38,,,,34,False
13952,6460870269,,,,33,,,,7,True
14039,6460871562,,,,56,,,,29,True
13981,6460911985,,,,20,,,,28,False
14022,6460913140,,,,9,,,,42,False
13896,6460928715,,,,24,,,,42,False
13981,6460956597,,,,21,,,,25,False
14039,6460957755,,,,6,,,,34,False
14022,6460958003,,,,20,,,,8,True
14039,6460961031,,,,34,,,,24,True
14039,6460964175,,,,29,,,,31,False
14039,6460964549,,,,15,,,,42,False
14039,6460967689,,,,39,,,,20,True
13981,6460973283,,,,22,,,,39,False
13896,6460981374,,,,44,,,,21,True
13957,6461011622,,,,18,,,,11,True
13952,6461017106,,,,6,,,,26,False
14022,6461017521,,,,39,,,,10,True
13981,6461029331,,,,16,,,,30,False
13981,6461048625,,,,19,,,,34,False
14039,6461064539,,,,0,,,,0,False
13957,6461066231,,,,18,,,,34,False
13952,6461067554,,,,39,,,,9,True
14039,6461067668,,,,0,,,,1,False
14022,6461070642,,,,41,,,,28,True
13896,6461071650,,,,15,,,,39,False
14039,6461080899,,,,29,,,,24,True
14039,6461090902,,,,32,,,,19,True
14039,6461097080,,,,5,,,,28,False
13981,6461105030,,,,44,,,,16,True
14039,6461105121,,,,13,,,,30,False
13952,6461113207,,,,31,,,,17,True
14039,6461133629,,,,0,,,,21,False
13952,6461140159,,,,11,,,,42,False
13957,6461143740,,,,19,,,,51,False
13896,6461145151,,,,9,,,,25,False
14039,6461146518,,,,39,,,,20,True
14022,6461151198,,,,43,,,,11,True
14039,6461156818,,,,25,,,,10,True
14039,6461182216,,,,24,,,,13,True
13940,6461198585,,,,24,,,,13,False
13896,6461205906,,,,14,,,,21,False
13877,6461208373,,,,38,,,,21,True
13957,6461208525,,,,50,,,,20,True
14022,6461212301,,,,25,,,,36,False
13877,6461218630,,,,34,,,,32,False
13952,6461226524,,,,12,,,,34,False
13952,6461227196,,,,27,,,,14,True
14039,6461239804,,,,30,,,,15,True
13994,6461239818,,,,27,,,,51,False
13940,6461272766,,,,28,,,,17,True
13877,6461276255,,,,27,,,,38,False
14039,6461276329,,,,25,,,,10,True
13952,6461279686,,,,15,,,,3,True
14039,6461280214,,,,8,,,,25,False
13877,6461296835,,,,40,,,,54,False
13957,6461303227,,,,24,,,,43,False
14039,6461319439,,,,9,,,,21,False
14039,6461326674,,,,62,,,,31,True
14039,6461330615,,,,38,,,,18,True
14039,6461334139,,,,3,,,,4,False
13940,6461343643,,,,10,,,,42,False
14039,6461369703,,,,19,,,,33,False
14039,6461374387,,,,14,,,,30,False
13877,6461386059,,,,42,,,,30,True
13994,6461386125,,,,34,,,,12,True
14039,6461386446,,,,7,,,,39,False
13877,6461395469,,,,43,,,,20,True
13957,6461406236,,,,44,,,,18,True
13940,6461437490,,,,33,,,,19,True
13877,6461491672,,,,19,,,,43,False
13877,6461502973,,,,21,,,,41,False
13994,6461507534,,,,16,,,,41,False
13940,6461538834,,,,38,,,,11,True
13877,6461573162,,,,50,,,,54,True
13877,6461644921,,,,46,,,,40,True
13940,6461647897,,,,21,,,,10,True
13994,6461649069,,,,36,,,,22,True
13877,6461698758,,,,46,,,,59,True
13877,6461758105,,,,43,,,,46,False
14010,6461763852,,,,20,,,,13,True
13877,6461830610,,,,36,,,,36,False
13994,6461861986,,,,28,,,,10,True
14010,6461907686,,,,20,,,,6,True
13980,6461958009,,,,31,,,,7,True
13980,6461960775,,,,40,,,,30,False
13994,6461967168,,,,12,,,,26,False
13952,6461974046,,,,26,,,,17,True
13952,6461982779,,,,13,,,,35,False
13952,6461995218,,,,17,,,,43,False
13980,6462064958,,,,22,,,,6,True
13952,6462066652,,,,19,,,,31,False
14010,6462073234,,,,23,,,,22,True
13952,6462079979,,,,48,,,,26,True
13980,6462093949,,,,30,,,,7,True
13952,6462103058,,,,9,,,,28,False
13980,6462139663,,,,12,,,,29,False
13980,6462155722,,,,27,,,,23,True
14010,6462159114,,,,14,,,,46,False
13952,6462186112,,,,10,,,,42,False
13980,6462225124,,,,3,,,,21,False
13980,6462257308,,,,20,,,,36,False
13952,6462264910,,,,23,,,,8,True
14010,6462269507,,,,22,,,,23,False
13980,6462295308,,,,31,,,,18,True
13952,6462300490,,,,17,,,,44,False
13952,6462301293,,,,28,,,,16,True
13952,6462302772,,,,32,,,,23,True
13572,6462304115,,,,31,,,,11,True
13952,6462305252,,,,25,,,,20,True
14015,6462306895,,,,48,,,,27,True
13952,6462326314,,,,14,,,,6,True
13980,6462340004,,,,34,,,,40,False
13980,6462353957,,,,28,,,,26,False
13572,6462355197,,,,31,,,,40,False
13952,6462360843,,,,45,,,,26,True
13952,6462362831,,,,25,,,,10,True
13952,6462365644,,,,31,,,,29,True
14015,6462369600,,,,30,,,,15,True
13952,6462371557,,,,28,,,,9,True
13940,6462375094,,,,48,,,,13,True
13980,6462403218,,,,32,,,,12,True
13572,6462409694,,,,28,,,,18,True
13940,6462423463,,,,13,,,,30,False
14015,6462452522,,,,26,,,,21,True
13572,6462455792,,,,50,,,,21,True
13940,6462461927,,,,28,,,,34,True
13572,6462492684,,,,19,,,,44,False
14015,6462493844,,,,29,,,,26,True
13940,6462515709,,,,37,,,,18,True
13981,6462519473,,,,44,,,,16,True
13981,6462524644,,,,25,,,,25,False
14015,6462527555,,,,40,,,,40,True
13981,6462528150,,,,24,,,,15,True
13981,6462528363,,,,25,,,,13,True
13940,6462557274,,,,42,,,,19,True
14039,6462574741,,,,27,,,,16,True
13981,6462574926,,,,35,,,,13,True
13981,6462575252,,,,26,,,,48,False
13981,6462576691,,,,21,,,,36,False
13981,6462582387,,,,24,,,,12,True
14039,6462586882,,,,24,,,,16,True
14022,6462591948,,,,40,,,,42,True
13754,6462599106,,,,43,,,,20,True
13981,6462624088,,,,43,,,,32,True
13981,6462624917,,,,42,,,,17,True
14039,6462627688,,,,22,,,,36,False
14039,6462633353,,,,27,,,,12,True
14022,6462648177,,,,37,,,,9,True
13981,6462676233,,,,30,,,,29,False
13952,6462676328,,,,14,,,,37,False
14039,6462680524,,,,40,,,,38,True
13754,6462684257,,,,33,,,,31,True
13754,6462693855,,,,35,,,,8,True
14022,6462695738,,,,36,,,,11,True
13981,6462700275,,,,22,,,,7,True
14039,6462702015,,,,39,,,,39,False
13952,6462734391,,,,5,,,,20,False
13952,6462738538,,,,22,,,,55,False
13981,6462747141,,,,55,,,,27,True
13754,6462748990,,,,8,,,,38,False
13981,6462751081,,,,17,,,,24,False
13754,6462755870,,,,14,,,,21,False
14022,6462759707,,,,18,,,,66,False
14039,6462777501,,,,4,,,,19,False
13952,6462783909,,,,22,,,,3,True
13957,6462806857,,,,34,,,,22,True
14039,6462812594,,,,13,,,,32,False
13754,6462812853,,,,25,,,,43,False
14039,6462833067,,,,16,,,,28,False
14022,6462847234,,,,0,,,,0,True
14022,6462869246,,,,11,,,,34,False
13952,6462876207,,,,18,,,,4,True
13940,6462877752,,,,42,,,,15,True
14039,6462879252,,,,47,,,,27,True
13957,6462885462,,,,45,,,,18,True
13754,6462902818,,,,35,,,,60,False
14022,6462921011,,,,41,,,,31,True
13952,6462961518,,,,36,,,,21,True
13957,6462968353,,,,37,,,,34,False
13940,6462980484,,,,42,,,,22,True
14039,6463003763,,,,9,,,,25,False
13952,6463008946,,,,29,,,,13,True
13877,6463050290,,,,36,,,,41,False
13957,6463066660,,,,15,,,,39,False
14039,6463068366,,,,0,,,,0,True
13877,6463068907,,,,32,,,,38,True
13952,6463075802,,,,21,,,,47,False
14039,6463079524,,,,22,,,,27,False
13994,6463097205,,,,21,,,,40,False
13940,6463137140,,,,11,,,,26,False
13877,6463163789,,,,43,,,,18,True
13952,6463167487,,,,41,,,,40,False
13877,6463182016,,,,32,,,,51,True
13994,6463220974,,,,34,,,,42,False
12903,6463240541,,,,47,,,,60,False
12903,6463248106,,,,32,,,,22,True
12903,6463249683,,,,12,,,,3,True
13940,6463257507,,,,58,,,,54,False
13877,6463290542,,,,45,,,,61,False
13994,6463355643,,,,14,,,,32,False
12903,6463379845,,,,36,,,,35,False
12903,6463391221,,,,16,,,,1,True
12903,6463392661,,,,0,,,,0,True
13877,6463406891,,,,33,,,,73,False
13877,6463430263,,,,39,,,,32,True
13940,6463437411,,,,38,,,,13,True
13877,6463514684,,,,38,,,,10,True
12903,6463517665,,,,73,,,,35,True
14010,6463521488,,,,11,,,,42,False
13877,6463532985,,,,18,,,,53,False
13940,6463546863,,,,27,,,,30,True
13994,6463558810,,,,8,,,,23,False
12903,6463621239,,,,32,,,,8,True
14010,6463625749,,,,46,,,,10,True
13877,6463632101,,,,19,,,,28,False
13877,6463634593,,,,21,,,,51,False
13994,6463683911,,,,12,,,,32,False
13877,6463721031,,,,55,,,,58,False
13877,6463721299,,,,35,,,,42,True
13980,6463739606,,,,43,,,,34,True
13980,6463750813,,,,9,,,,31,False
13994,6463778395,,,,8,,,,28,False
13877,6463822958,,,,16,,,,57,False
13980,6463831619,,,,7,,,,23,False
13952,6463850395,,,,34,,,,29,True
14010,6463851410,,,,36,,,,12,True
13994,6463870718,,,,11,,,,20,False
13980,6463884584,,,,13,,,,34,False
13952,6463925790,,,,35,,,,16,True
13994,6463952563,,,,29,,,,18,True
14010,6463956079,,,,26,,,,43,False
13980,6463994422,,,,33,,,,42,True
13952,6464012786,,,,22,,,,35,False
14010,6464047276,,,,41,,,,29,True
13940,6464055208,,,,27,,,,20,True
13952,6464072471,,,,36,,,,16,True
13952,6464078838,,,,33,,,,15,True
13980,6464102913,,,,22,,,,33,False
13952,6464120177,,,,39,,,,30,True
13940,6464127307,,,,42,,,,10,True
13952,6464139216,,,,22,,,,50,False
13980,6464159048,,,,50,,,,15,True
13940,6464182246,,,,7,,,,32,False
13952,6464188409,,,,33,,,,32,False
13940,6464226364,,,,12,,,,35,False
13952,6464237339,,,,44,,,,22,True
13940,6464266450,,,,14,,,,29,False
13981,6464286017,,,,20,,,,27,False
13940,6464305587,,,,11,,,,26,False
13981,6464329500,,,,7,,,,33,False
14022,6464338817,,,,37,,,,45,False
13940,6464344554,,,,39,,,,29,True
13981,6464366687,,,,25,,,,30,False
13796,6464369106,,,,13,,,,29,False
14022,6464386895,,,,29,,,,49,False
13796,6464400101,,,,28,,,,31,False
13957,6464412732,,,,55,,,,30,True
13981,6464418232,,,,36,,,,18,True
14022,6464430908,,,,34,,,,53,False
13796,6464435459,,,,39,,,,12,True
13981,6464463205,,,,4,,,,23,False
14022,6464468877,,,,21,,,,53,False
13957,6464469334,,,,28,,,,20,True
13796,6464470955,,,,0,,,,0,True
13796,6464481831,,,,19,,,,35,False
13796,6464510854,,,,22,,,,19,True
13957,6464521980,,,,34,,,,56,False
13952,6464550902,,,,37,,,,12,True
13796,6464558169,,,,36,,,,28,True
14022,6464572917,,,,26,,,,38,False
13957,6464602135,,,,33,,,,51,False
13952,6464607620,,,,41,,,,28,True
13796,6464612798,,,,29,,,,42,False
14022,6464640497,,,,31,,,,16,True
13796,6464680570,,,,47,,,,22,True
13957,6464686202,,,,24,,,,13,True
13877,6464695074,,,,31,,,,42,False
13877,6464696995,,,,28,,,,21,True
13952,6464716950,,,,30,,,,34,False
13796,6464729420,,,,29,,,,30,False
13877,6464767211,,,,18,,,,31,True
13957,6464773781,,,,32,,,,22,True
13877,6464777410,,,,0,,,,0,False
13877,6464786700,,,,33,,,,45,False
13952,6464820446,,,,34,,,,10,True
13877,6464843327,,,,47,,,,18,True
13877,6464858966,,,,32,,,,54,False
13957,6464892651,,,,27,,,,17,True
13952,6464937768,,,,8,,,,33,False
13877,6464957670,,,,27,,,,50,False
13877,6464986289,,,,30,,,,10,True
13957,6465004433,,,,12,,,,32,False
14010,6465045774,,,,21,,,,4,True
13877,6465062501,,,,32,,,,37,True
13877,6465105512,,,,48,,,,25,True
14010,6465143990,,,,38,,,,12,True
13877,6465165395,,,,51,,,,30,True
13877,6465264107,,,,22,,,,45,False
13877,6465270895,,,,42,,,,61,False
14010,6465363523,,,,32,,,,22,False
13877,6465365097,,,,25,,,,44,False
13877,6465391922,,,,45,,,,51,False
13952,6465423773,,,,28,,,,37,False
13877,6465428049,,,,22,,,,39,False
13877,6465483030,,,,41,,,,42,False
14010,6465503893,,,,20,,,,43,False
13952,6465546637,,,,20,,,,26,False
13952,6465602914,,,,17,,,,38,False
13952,6465606331,,,,16,,,,43,False
13952,6465672138,,,,18,,,,28,False
13952,6465681440,,,,31,,,,39,True
13952,6465744985,,,,1,,,,0,False
13952,6465757131,,,,7,,,,19,False
13952,6465769376,,,,11,,,,25,False
13952,6465791212,,,,13,,,,33,False
13952,6465805043,,,,20,,,,37,False
13952,6465830095,,,,36,,,,16,True
13952,6465845162,,,,30,,,,27,True
13952,6465867348,,,,36,,,,33,True
13952,6465883423,,,,0,,,,0,True
13952,6465894692,,,,29,,,,31,False
14022,6465973685,,,,17,,,,51,False
13796,6465973919,,,,20,,,,36,False
13796,6466004674,,,,20,,,,9,True
13952,6466006895,,,,40,,,,33,True
13957,6466008626,,,,47,,,,50,True
14022,6466014404,,,,19,,,,39,False
13796,6466034782,,,,33,,,,19,True
14022,6466062260,,,,32,,,,6,True
13952,6466063930,,,,3,,,,0,True
13952,6466077109,,,,16,,,,38,False
13796,6466078128,,,,27,,,,26,False
13957,6466080701,,,,13,,,,43,False
14022,6466097215,,,,47,,,,28,True
13952,6466113530,,,,40,,,,42,True
13796,6466134665,,,,23,,,,24,False
13957,6466138300,,,,15,,,,28,False
14022,6466163157,,,,16,,,,30,False
13796,6466191518,,,,38,,,,14,True
13957,6466198555,,,,22,,,,2,True
13952,6466199840,,,,6,,,,31,False
14022,6466213996,,,,22,,,,13,True
13877,6466222767,,,,29,,,,36,False
13877,6466227718,,,,43,,,,58,False
13796,6466238671,,,,32,,,,23,True
13957,6466259383,,,,53,,,,40,True
13952,6466260551,,,,22,,,,41,False
13796,6466283267,,,,39,,,,30,True
13877,6466303599,,,,37,,,,28,True
13877,6466307039,,,,22,,,,38,False
13952,6466339535,,,,22,,,,46,False
13796,6466352737,,,,16,,,,32,False
13957,6466355462,,,,41,,,,37,True
13877,6466359932,,,,22,,,,15,True
13924,6466370698,,,,38,,,,4,True
13877,6466381400,,,,19,,,,37,False
13796,6466412989,,,,34,,,,16,True
13877,6466435059,,,,49,,,,37,True
13877,6466461810,,,,44,,,,38,True
13924,6466514677,,,,11,,,,43,False
13877,6466545775,,,,48,,,,46,False
13877,6466568817,,,,53,,,,30,True
13924,6466653479,,,,32,,,,14,True
13877,6466675464,,,,43,,,,24,True
13877,6466686347,,,,16,,,,23,False
13924,6466769453,,,,12,,,,49,False
13877,6466776627,,,,17,,,,39,False
13572,6466841394,,,,13,,,,32,False
13572,6466931856,,,,38,,,,28,True
13572,6467083781,,,,34,,,,43,False
13572,6467174319,,,,29,,,,44,False
13952,6467210310,,,,20,,,,39,False
13952,6467217269,,,,35,,,,8,True
13572,6467230931,,,,37,,,,43,False
13952,6467265346,,,,41,,,,24,True
13952,6467267212,,,,31,,,,10,True
13952,6467307984,,,,49,,,,17,True
13572,6467349223,,,,32,,,,50,False
13572,6467392313,,,,27,,,,19,True
14022,6467489182,,,,13,,,,25,False
13796,6467510166,,,,36,,,,25,True
14022,6467522645,,,,5,,,,43,False
13957,6467526730,,,,24,,,,13,True
13796,6467539391,,,,27,,,,32,False
13957,6467563536,,,,41,,,,31,True
14066,6467568261,,,,9,,,,36,False
14066,6467568962,,,,43,,,,17,True
14066,6467569919,,,,6,,,,32,False
14066,6467570643,,,,10,,,,28,False
14066,6467571234,,,,41,,,,7,True
14066,6467571363,,,,42,,,,52,False
14066,6467571458,,,,22,,,,36,True
14066,6467571488,,,,26,,,,30,False
14066,6467572332,,,,17,,,,38,False
14066,6467572334,,,,22,,,,4,True
